rank,population_index,objective,score,finite,wing_span,wing_chord,tail_arm,nose_length,ducks_num,pucks_num,banner_length,batt_capacity,prop_diameter_in,prop_pitch_in,motor_kv,motor_max_power,cruise_throttle,mission3_cruise_throttle,battery_cell_count
199,156,-2.0688943813578584,2.0688943813578584,True,1.2275314614122268,0.33159621043026455,0.5366872199941017,0.1215767777563482,49.0,15.0,1.9316688719690376,2.9097447845715116,19.194115826294453,8.959542280636295,317.43240840357953,2534.9802914236843,0.9482844433913419,0.8225952565131653,7
200,9,-2.061323751032403,2.061323751032403,True,1.0315178535748273,0.39660391221238817,0.6682046033626323,0.1823570772482098,48.0,16.0,0.9360362365710748,1.6862622423112632,12.661754212688072,9.607461211804617,368.73149923786616,2574.154482547342,0.9974978661509197,0.8254309893690847,6
201,150,-2.0590735620600187,2.0590735620600187,True,1.143008855068485,0.3861090017750103,0.6514894406095164,0.14684654293123556,56.0,7.0,4.204170927088196,3.076872286825071,23.341019287209654,15.141576866816827,233.01245441100542,2374.043777148606,0.9826995566156144,0.5706710405510586,8
202,131,-2.006401022563785,2.006401022563785,True,1.1651064617093083,0.3173857903447226,0.7068269070133837,0.16365583262277655,52.0,14.0,0.6885126582906804,4.41325578981901,22.083626486094026,10.980815325038451,268.80419214804215,2451.8324087724154,0.967425842675381,0.7329900452839422,7
203,72,-1.9905486682238092,1.9905486682238092,True,1.3908693569188406,0.37146916719326406,0.6935416337910826,0.2120480969543564,61.0,17.0,3.805230805920174,2.3241731784272113,20.467564572743832,10.619361210251327,318.175118275588,1637.1773717075316,0.9042276420175894,0.6079654685199971,8
204,119,-1.8423482703137717,1.8423482703137717,True,1.2655631368224434,0.21669815055003738,0.7718402779427604,0.09837341803577208,87.0,17.0,2.1034072521644394,2.9015264069092304,19.422032892362463,9.71917382031836,331.866415906221,1431.0977002389932,0.9443454335745498,0.7102539424362362,8
205,195,-1.8021259276676984,1.8021259276676984,True,1.0450350560092043,0.37685908712895305,0.6419854070391501,0.17536473540459155,61.0,16.0,1.5544155680238128,1.6716461424614388,18.7824246999835,12.23965557150612,335.5608629140112,1815.3445533459949,0.8149393172730726,0.5828273666506953,7
206,103,-1.4673481145787113,1.4673481145787113,True,1.3685163501242164,0.18857432761203852,0.42403717448553546,0.25301529141751944,27.0,9.0,1.964362513076426,3.5565948374295155,12.111490676841631,7.800222521576275,327.5202235762813,1866.3269960379773,0.9400656442835928,0.8664891127361576,8
207,243,-1.3889155822162826,1.3889155822162826,True,1.1787153175312577,0.3535062668869871,0.8918076745780474,0.1873812772871038,93.0,21.0,1.1757629940962249,3.091431159020502,21.70331264430683,10.333010351564578,361.0486507130208,1984.056017282595,0.800293039481941,0.6108197577552613,8
208,54,-1.2204148805094395,1.2204148805094395,True,1.0689689351656952,0.27546018002742295,0.8790103071765389,0.19472983015587852,94.0,3.0,3.365852673892207,2.436063058972177,16.5026100803686,11.095259122392758,422.9215508247742,1222.0505183682244,0.794252392133479,0.5733820635528604,7
209,97,-1.198386741502865,1.198386741502865,True,0.985455468023196,0.39082343513169343,0.6811611174729035,0.23036694651298106,33.0,11.0,3.7664451598026876,1.2823351747544285,14.906297861653915,7.233888590652101,435.67764864184136,2278.0021504410315,0.9880440522095669,0.7095865877937982,7
210,39,-1.1485335001279346,1.1485335001279346,True,1.3645383931810529,0.39524529704036565,0.6845869815333484,0.14875406907711766,43.0,2.0,1.5507707962058577,2.404775909366292,23.892145649012267,9.796163419602127,304.3174819105756,2012.0123605599276,0.9845756512748016,0.8202269475097612,7
211,118,-1.046526914772787,1.046526914772787,True,1.181602583118105,0.33492638697806537,0.8896116961045041,0.19878965591801184,32.0,10.0,3.3605172858720174,1.370081796724902,17.113974676575502,11.22175439562799,318.51983424744327,1364.9460108051853,0.871123803563149,0.5552252564911138,8
212,208,-0.9780797908978123,0.9780797908978123,True,1.2414451856272266,0.2851111404754388,0.8502765255212534,0.1824574645270513,55.0,13.0,1.298106446361695,3.6986028948002097,16.560247039911427,12.229574593281628,291.7733264948908,1266.758968451047,0.880085778667969,0.8315916117161919,7
213,197,-0.9083727261273307,0.9083727261273307,True,1.215438658466721,0.36490922143057436,0.5850758856032069,0.13841868128339876,43.0,5.0,1.4980534552432727,2.308241086759296,18.80760903330474,14.411204406834917,279.3903462415248,1168.9458968906847,0.7927114660317264,0.7753375130426026,8
214,37,-0.7384699950168576,0.7384699950168576,True,1.5062401213398027,0.2791407235609689,0.7318626452824097,0.2529096299344874,61.0,15.0,1.0083785218349568,2.8146643327162075,19.688403199762824,12.309262570719238,331.33787218307737,1554.0266676719182,0.9383493328702507,0.846688626574669,7
215,188,-0.7106436943952206,0.7106436943952206,True,1.4456167088431886,0.3976582734000831,0.810066193159297,0.18161495457640103,66.0,16.0,1.6843740266379383,2.8639822247988174,23.804132624307645,13.12808865890623,276.44130529866686,1499.908259158818,0.9397717531019076,0.9380616430410318,7
216,69,-0.7002227412128992,0.7002227412128992,True,1.457595693855484,0.34014937128646044,0.5832079830654742,0.13012248415951888,47.0,8.0,1.7795994878452799,2.021220048104796,18.18929392331925,11.848847286424848,385.201152873541,2207.1251575011315,0.7211708185180751,0.6233452483334112,6
217,145,-0.6844614390642745,0.6844614390642745,True,1.3726920394892184,0.2632572485430039,0.6893263615224527,0.2043673224295703,42.0,7.0,0.9882756904054473,2.2742673328857217,17.172186455861883,11.363126791043735,391.65969828511777,1781.1142231032056,0.8142069073635344,0.6617156638888512,7
218,212,-0.4716981132075472,0.4716981132075472,True,0.9780514451285253,0.19769927005253693,0.6972553807473421,0.18997743631168088,8.0,2.0,3.3184153091709265,3.7930005820005444,11.826612174849938,6.483961417903167,349.61370377250114,2254.547349055945,0.7402902812402108,0.6036303696220024,8
219,102,-0.46977129585899036,0.46977129585899036,True,1.38637685815458,0.3662445477624532,0.5192835654422759,0.10882406104758392,21.0,4.0,3.5439542935554007,3.009850856173663,18.891109587277143,9.02092175519351,394.5932194433701,2329.557903110981,0.7549677445638332,0.5360603912333707,8
220,70,-0.45885663685580536,0.45885663685580536,True,1.2603869511503392,0.22685350305076407,0.7636894060839037,0.2745869546641332,60.0,12.0,2.3123340867596474,1.3629967302242618,20.518858021482405,14.41286015627643,257.67630469085293,1694.6376377974116,0.7647195124785794,0.6117860822116007,8
221,254,-0.41859125906715455,0.41859125906715455,True,1.2967785644491845,0.2586891135252907,0.8178017883306159,0.1796666876300028,98.0,23.0,2.961132248423684,2.5231454109220897,23.414457749475147,14.038770011036052,238.51773078189802,1431.4669054450937,0.9053228792738393,0.6760845944352384,8
222,230,-0.25252525252525254,0.25252525252525254,True,1.224273475128943,0.143288217949872,0.8847363635435697,0.232037126148412,16.0,4.0,2.8621194821952622,3.513881350361233,19.388442759622148,10.545680185993966,226.89717695572693,1413.3243970905792,0.5383486867968539,0.7716158195281978,7
223,79,-0.23809523809523808,0.23809523809523808,True,1.297300158518737,0.2836815803641409,0.8752828664299883,0.08411113862494662,19.0,1.0,1.0904747839973497,3.4998031048405425,14.506323651932519,6.707922653478841,213.60434085984875,1715.3147292554634,0.7322932959323356,0.5121136016782442,7
224,167,-0.22321428571428573,0.22321428571428573,True,1.2536523472581769,0.1971549949377872,0.8204685530043395,0.18461983819738767,18.0,5.0,3.4185674310489693,4.437520581554315,24.197635416659022,13.550164051363751,216.50305929975684,1760.6498631191562,0.928893033787482,0.8985846338449097,7
225,209,-0.20491803278688525,0.20491803278688525,True,1.4564310638505542,0.2198017205563787,0.8063057684982997,0.2344665583721215,20.0,5.0,2.1343154943385305,1.817111964910091,19.2303280749989,12.225849451412978,203.8719294012346,1412.1364866272602,0.7698394860726274,0.7448308196379307,8
226,58,-0.1773049645390071,0.1773049645390071,True,1.409099908125738,0.3112276388197375,0.7730873478338015,0.16571713386004358,25.0,3.0,2.7709129308080245,3.376707197304736,20.456573022279542,8.74191599152163,252.444862913286,1791.629257722753,0.6451187306525312,0.7804498943989283,7
227,121,-0.16556291390728478,0.16556291390728478,True,1.4013132999524638,0.2676994330717759,0.7448270123016711,0.1377752319376303,27.0,3.0,2.5653157599670813,3.0841597076837504,12.051636777283083,5.011400423717519,288.1413593598063,1985.7283753463685,0.5127918555275736,0.9170849909294005,8
228,128,-0.16233766233766234,0.16233766233766234,True,1.3231611978361193,0.3166973830757685,0.6841089031254275,0.16734466740891948,27.0,4.0,2.0419544399499103,3.090151959869882,16.54687957417479,8.751130132224635,381.067131179697,1895.005327504898,0.790177081025726,0.6732977350431731,7
229,241,-0.16025641025641027,0.16025641025641027,True,1.4360360869378528,0.29329854866662397,0.7618220891665876,0.1888577915343982,25.0,8.0,2.552155692844981,3.287749834667483,18.973652697340743,8.833393798157276,235.51430721075607,1138.1176348305862,0.7081798050404777,0.8221080865829902,6
230,107,-0.15527950310559005,0.15527950310559005,True,0.9490361437577017,0.2464440115947019,0.7203616017062151,0.25149820419245056,26.0,8.0,2.9333460216180955,2.572961432207602,15.768997234588403,12.269945360923431,302.9967956821118,2650.1316814047073,0.6440788153488961,0.679607620574814,7
231,140,-0.14705882352941177,0.14705882352941177,True,1.4744611040952715,0.34112924567827424,0.6659182011140267,0.17912593322709114,29.0,6.0,2.369301582130193,2.8740844868669697,23.45621618037349,13.943615920232723,213.54384242799233,2548.032738175419,0.7058170053365104,0.9113941738576967,7
232,7,-0.13440860215053763,0.13440860215053763,True,1.1885153670863116,0.3593560637336779,0.5843675427989087,0.08411403600405028,34.0,3.0,2.8407802585401356,3.8317470530178284,23.14529718513436,17.019885553406468,206.72979187887375,1218.0375999611854,0.779622023953939,0.8473898371082778,7
233,96,-0.13368983957219252,0.13368983957219252,True,1.4318943162487168,0.339650572770964,0.5322349182734126,0.22538317133764324,33.0,5.0,2.7522334732634652,1.9251975869826976,12.588557813486283,9.52025192598439,277.7716660262772,1806.9564398502657,0.8036397207392201,0.6600784991626563,8
234,126,-0.13020833333333334,0.13020833333333334,True,1.5019471743280586,0.3414348247335296,0.6080098914226936,0.14347400860107107,31.0,10.0,1.522937462825306,1.4334989383963586,22.64340804226927,11.50699353415391,279.7720306368176,1393.77658974335,0.9036778969849117,0.6787193077391713,6
235,65,-0.1282051282051282,0.1282051282051282,True,1.4047783825850513,0.29185855894525886,0.6881132898757113,0.12531279454335448,34.0,6.0,1.8463424917943492,1.0244066622718786,17.659216480475866,8.378805663047064,311.27044466951406,1465.7585409119974,0.8021139240890731,0.9526226872062495,7
236,218,-0.11961722488038277,0.11961722488038277,True,1.458837308186156,0.13145217823902297,0.514129108805158,0.09687628227231929,38.0,4.0,1.2760745517000587,1.4035194345606945,20.81662720033314,9.950454531768266,323.65998129740484,1154.1909456596154,0.8110337247799548,0.7362839945849587,7
237,76,-0.11261261261261261,0.11261261261261261,True,0.9575685732438963,0.34418046768054167,0.5921888730229349,0.15450414219061603,40.0,5.0,2.1506993484693475,1.6728237423595247,18.233582261747245,12.513711216792876,218.73895795740614,1678.4120034283699,0.7664360565153097,0.8476304571225538,7
238,210,-0.10869565217391304,0.10869565217391304,True,1.5015089343682764,0.32609602806758897,0.8196005353478578,0.14654990005646462,38.0,11.0,2.301505234032965,3.12675647843277,20.30026613249974,9.241115584871048,269.68714166610846,1707.4255742649857,0.8344940854440672,0.921546500145632,7
239,211,-0.10460251046025104,0.10460251046025104,True,1.189104339111341,0.37005750012120514,0.708655732816416,0.17402515208834313,41.0,9.0,2.329047105414025,2.581312824484431,17.00316235591222,9.136820445100177,304.164564563735,1250.345477073988,0.9027904919273358,0.7663753357913532,7
240,152,-0.10416666666666667,0.10416666666666667,True,1.248962397334619,0.2824631854872217,0.5530417298566171,0.271764812071841,43.0,6.0,1.8306477494959714,4.216783286621597,14.403371909134645,9.630808951489374,201.12869699716808,1576.7854039156432,0.6174558107181568,0.8725447441351419,7
241,15,-0.10204081632653061,0.10204081632653061,True,1.1914345896310226,0.31483090852327017,0.7198878918772715,0.23479789217002167,44.0,6.0,3.685959641989869,1.0829405397314964,14.15256227711685,6.385283440971033,355.4123181100872,2520.579840792607,0.6334185006381507,0.7221936817737407,7
242,172,-0.09765625,0.09765625,True,1.4964988602590195,0.3866435548182934,0.6279403559132638,0.2041405155447555,45.0,8.0,2.1969836012389647,2.043828863283721,16.26506763154514,7.760641613912827,333.6281424506027,1502.1276650226043,0.9196139628156308,0.8347192133290743,7
243,189,-0.09765625,0.09765625,True,1.4835303343522315,0.3146886626215626,0.8317919796137101,0.2981590572625642,42.0,13.0,0.7839595210570529,1.4410118008263875,18.36125177457125,7.662969847031704,282.2421335460881,1312.5803475106406,0.7678361778016751,0.8209455953692716,8
244,245,-0.09433962264150944,0.09433962264150944,True,1.3156932197449263,0.2744519174336366,0.5841061254295241,0.109360717314694,45.0,11.0,1.2686277499115186,1.1587698586070907,19.24581088913809,10.74499938838789,331.69797244297575,1212.6157319151057,0.7160157812807132,0.7227030232127428,7
245,38,-0.09398496240601503,0.09398496240601503,True,1.2005584893016084,0.3851971569713831,0.598785350520355,0.186897523454487,44.0,13.0,3.8189444672239485,2.5772135814497816,13.912981989296387,7.882167582220073,200.09512893310009,2040.637642881697,0.8735569987632767,0.5042835499617625,7
246,223,-0.09225092250922509,0.09225092250922509,True,1.3715007994757697,0.1341566091196214,0.8536650974280925,0.17142880328256857,51.0,3.0,3.582148219871865,3.4899630942841187,12.7156641011774,9.265732706175754,323.45969525911715,1276.994425496208,0.6007368442187856,0.6559371202454685,8
247,40,-0.09191176470588236,0.09191176470588236,True,1.3184025651831082,0.1857932700372885,0.6049400369225798,0.23339607295911205,47.0,10.0,3.1248104852418104,2.3950852011573622,23.131341786295714,13.376571855533225,229.20106564760147,1419.5831739202727,0.8966747293374389,0.7558028466029352,7
248,85,-0.08928571428571429,0.08928571428571429,True,1.508832206457379,0.3354582613588667,0.7486265524740141,0.18707836423108723,48.0,11.0,1.5877116646283522,3.7260416316778726,20.368651685540563,10.258126883880747,349.03780658847234,2267.620160678527,0.5490831287244597,0.8207112374981089,7
249,123,-0.08833922261484099,0.08833922261484099,True,1.3200171188882746,0.28956809570242936,0.7038404103715566,0.20855177723641183,51.0,7.0,1.5546805599301603,1.167866790797737,20.90517671014744,10.106527445708004,254.25422895317757,2019.1525404285371,0.9751610121733987,0.535268236864925,7
250,41,-0.08532423208191127,0.08532423208191127,True,1.4067551693364206,0.3072471886881292,0.7471338785952,0.11690812118178842,50.0,12.0,0.9729502103076861,2.608559063474463,16.993932042359635,10.471539227343824,338.9219370622173,1084.5269000441315,0.9834256397991902,0.7336504005043774,8
251,228,-0.07462686567164178,0.07462686567164178,True,1.3017235453166274,0.3534044748692056,0.8565316344769835,0.20536119189415497,56.0,16.0,1.988094747134693,2.578983166985467,20.535008731772614,11.418294902592097,203.61031189774474,2862.284699454482,0.8744136861372986,0.890408771119032,7
252,221,-0.0708215297450425,0.0708215297450425,True,1.1530968057820867,0.39295097655096434,0.7908261725897924,0.10267289787161489,62.0,12.0,2.4342294520950354,2.5544550357865003,16.57319186581314,10.23462291699788,266.82532993652705,1754.3589189002291,0.8186405949545529,0.9206095741869226,7
253,207,-0.0708215297450425,0.0708215297450425,True,1.4917071184563386,0.26945544589932147,0.6564968566346876,0.11698926719425108,62.0,12.0,1.1284772695223362,1.4139254161470445,21.4134131437334,10.826798156153744,332.53491852666315,1312.0702924986767,0.8714066009628616,0.8276150763548121,6
254,34,-0.06297229219143577,0.06297229219143577,True,1.3769785576342992,0.3498956962965251,0.841879093691265,0.12134153695613999,66.0,20.0,1.8111354945484726,2.0405960691241907,17.962343826807594,10.419968324669524,207.5134850058266,2445.8306023964824,0.8677423828661714,0.7145667993452436,8
255,193,-0.0625,0.0625,True,1.1446219826866162,0.3603436192089905,0.6933586430828189,0.20855692067874115,66.0,21.0,1.464910999650631,1.4229555300618022,18.001487896493558,11.824977366302377,222.65442977403256,1670.7993612216007,0.6475803659801006,0.6687661282036319,8
256,129,-0.06038647342995169,0.06038647342995169,True,1.3441745799970017,0.20831344158447077,0.7609050108538873,0.1812039432453426,76.0,9.0,3.306676641968633,3.7560491415359154,11.59137311701271,8.893320867746947,263.00477531001843,1504.9821973351163,0.9975404280928462,0.8604039984491612,7
