ducks_num,pucks_num,score,objective,generation,population_index,wing_span,wing_chord,tail_arm,nose_length,banner_length,batt_capacity,prop_diameter_in,prop_pitch_in,motor_kv,motor_max_power,cruise_throttle,mission3_cruise_throttle,battery_cell_count
37,5,4.562556763192918,-4.562556763192918,10,181,1.4987418972940567,0.2315037124741522,0.7374891768402023,0.21903337629009872,3.4854098751225147,1.6003263514553754,24.25833362620324,11.112704672313669,266.31394617412326,1651.915225231725,0.8721354401991578,0.7997385728838976,7
37,7,0.11737089201877934,-0.11737089201877934,17,235,1.4493854158924455,0.3807622942087834,0.8661549383682546,0.22141401435919827,0.849713368951784,4.361384315862753,19.471618473077765,9.687381388537684,320.0504743120437,1741.2678424709984,0.8315388445267996,0.7375754424559169,7
37,8,4.622028599696932,-4.622028599696932,4,62,1.4219840393763066,0.3522775569965151,0.8267091764320742,0.13953892773342425,2.6613799841707686,3.1154381549388077,16.189360776033396,9.850745602428994,363.8680199447612,1922.8450531022088,0.8089267682931622,0.6483754767104983,7
37,9,4.672453475076281,-4.672453475076281,35,81,1.3954908038396483,0.358950790631385,0.8190609937083337,0.08622332775625562,1.0210860516720714,2.600296764715843,18.73467250657143,7.821535032892008,389.7327972466966,1907.0090488336825,0.935711240364671,0.7509038692588151,7
37,10,-5.339842214475931,5.339842214475931,7,202,1.0210577462115193,0.2804485378536781,0.7295858403578982,0.261459004227072,2.817671802363696,3.9640643769716757,22.663517152080438,17.54347255613607,254.27239896944312,1103.060716873048,0.6682727851281699,0.874371767124321,7
37,11,4.734573012015779,-4.734573012015779,11,115,1.4285682594277338,0.3254406195156313,0.8665992860654068,0.2838311593536514,3.6967647160004784,2.4687033367950164,15.504001635661114,9.636609741617578,359.4223944482421,2112.128404861293,0.8985306677152016,0.6873578976716079,7
37,12,0.10964912280701754,-0.10964912280701754,22,37,1.482106054444781,0.2791407235609689,0.7318626452824097,0.0807901021294996,1.0363119207110172,4.000466353919193,15.894621675702831,6.503410771290114,331.33787218307737,1199.9734332893624,0.6989398095134096,0.9447572137916589,7
38,4,0.11961722488038277,-0.11961722488038277,17,218,1.327102505492007,0.13145217823902297,0.39656288843239473,0.19019099139850937,1.8316958382141169,1.4035194345606945,18.49866817165089,9.284597646977154,348.5892082971594,2093.57167530989,0.5566529088337175,0.5170081990529684,7
38,11,0.10869565217391304,-0.10869565217391304,22,210,1.5015089343682764,0.32609602806758897,0.8196005353478578,0.14654990005646462,2.301505234032965,3.12675647843277,20.30026613249974,9.241115584871048,269.68714166610846,1707.4255742649857,0.8344940854440672,0.921546500145632,7
39,4,4.522809655970321,-4.522809655970321,4,73,1.047352439077571,0.37471454559934647,0.8693068055127705,0.1276026390865445,2.7778650725911898,2.579753494821489,21.381858736276627,10.738921753951548,359.96937500312924,1820.286188274622,0.7959819470266822,0.6423051940211862,7
39,6,4.609385249267554,-4.609385249267554,28,46,1.3092169830509182,0.34206995694186215,0.8740262720345738,0.14990013857546114,1.5800042833311463,2.4059930394538775,16.65054066106677,8.000999327268023,415.4758476471388,1656.5520822748126,0.9009471175022721,0.6822278729260411,7
39,7,4.5907133028589415,-4.5907133028589415,13,50,1.3222578848255597,0.3480350083124862,0.8391783920919847,0.2597569437725554,1.7868303565663148,2.558256378156754,14.974493886588302,11.689776999360781,256.7935494949849,1659.9803894267836,0.9600146110465172,0.7849862887449301,7
39,8,3.9004554677081646,-3.9004554677081646,32,134,1.328421717229721,0.38341776621537627,0.7683815701257959,0.22298768882059583,2.4184222790324044,2.7215268526414014,24.94834907521789,11.185945879750276,278.6000370128112,1123.527315740961,0.8664738703982172,0.6702524934531792,8
39,9,1.713525543800281,-1.713525543800281,15,160,1.4038354620260605,0.28506267618232706,0.8034351929735793,0.14593918535859782,0.5523525162615774,3.6314844818297622,24.16890211784724,12.293665217797578,334.7826117655852,2122.738120304347,0.7105881911133164,0.8535903874921791,7
39,10,2.7055658868028853,-2.7055658868028853,22,93,1.4489082512027869,0.3112774312119627,0.5957256438751672,0.11253575518281698,3.289944491268197,2.40192201505686,18.11921999500883,7.89860961948388,359.5147171330141,1914.7862789970989,0.9087387093002268,0.6020455865406428,8
39,12,0.10504201680672269,-0.10504201680672269,11,82,1.1044965845597796,0.390735918202626,0.6288411086680469,0.29118036612000875,4.277508065942866,2.7597817626318313,15.5865050379196,10.032275051060346,301.14341875924106,1686.8997045511062,0.7478437810750338,0.92073801187869,7
39,13,0.1037344398340249,-0.1037344398340249,19,93,1.223426259863725,0.38873366635025297,0.6207582117164598,0.16932216286632312,1.658118035847786,1.9279944128455357,18.186314022646986,7.89860961948388,437.6891693658581,1341.011263293326,0.9087387093002268,0.6020455865406428,8
40,1,-7.093357712537355,7.093357712537355,4,206,1.1070294953545206,0.3613266095159191,0.6131255418366272,0.16810552589373431,3.8471598118851267,1.7653952601998995,12.639832613058388,8.898762348314822,453.7238215166055,2901.525183543192,0.8347450895944235,0.9250316581388011,8
40,4,0.1141552511415525,-0.1141552511415525,6,66,1.0433537070304038,0.12679838943717378,0.7159643367895927,0.1368172855964926,2.7779845095408473,1.9740496117585011,16.127476291792764,12.058062068903288,209.90535642212885,1117.8750587383543,0.5936713772541686,0.5131281848058934,8
40,5,0.11261261261261261,-0.11261261261261261,36,76,0.9575685732438963,0.34418046768054167,0.5921888730229349,0.15450414219061603,2.1506993484693475,1.6728237423595247,18.233582261747245,12.513711216792876,218.73895795740614,1678.4120034283699,0.7664360565153097,0.8476304571225538,7
40,6,-9.11382226231759,9.11382226231759,1,74,1.2583942041056,0.29478702716920013,0.4848914276338672,0.19300830500915167,2.25964410090819,3.8318410686348914,17.806542330614825,13.935157776055288,301.3890680969949,2395.6971320736566,0.5261870650574565,0.8096775860458056,6
40,9,0.10683760683760683,-0.10683760683760683,30,76,1.3274390898302193,0.27393384569255036,0.5921888730229349,0.15450414219061603,2.1506993484693475,3.0861509426077047,24.70619825409767,12.513711216792876,218.73895795740614,1551.4776997972774,0.9226957576481744,0.5408118412791524,7
40,11,-9.895833333333334,9.895833333333334,3,190,1.2841597777401872,0.3445961275899807,0.5551332003801044,0.09625898984820333,2.7512607013467267,2.1921131697182212,19.230494425442355,14.608092207670783,351.3465313460394,1978.3602149962871,0.9175106731788893,0.7619755994528532,8
40,13,2.0350331622730597,-2.0350331622730597,32,180,1.374831548785698,0.2697562959588927,0.6489089747957605,0.11292716460181708,1.4593269254346186,3.557357771013054,23.631874292816892,12.067625967272182,209.3504792354849,1143.3954757646725,0.9362117932414846,0.5036206014465321,8
41,2,4.530832413302287,-4.530832413302287,4,94,1.2294862256712777,0.3849545206568891,0.6541379923776582,0.15539902851097404,3.9147309661505787,1.7748404380714942,14.260914349221103,6.605497794961693,410.9498025603187,1654.8128589201624,0.9816490627317174,0.5706458361206421,7
41,3,0.11312217194570136,-0.11312217194570136,4,13,1.2625048692567236,0.3168192754098822,0.7364996759220958,0.13660106365807262,0.8596130704440452,1.6903395474095846,23.4799349159921,15.316167273884908,413.94784850232725,1114.1456889467054,0.7613957885022515,0.5932867291788024,8
41,9,0.10460251046025104,-0.10460251046025104,2,35,1.4815980264288282,0.31359831197086435,0.741343280836806,0.2529267099633359,1.8497437253381386,1.2147472560889594,20.228532312424264,13.459552204671875,259.4362435575921,2073.0769878671044,0.7250775648410499,0.6726929545438525,7
41,10,4.124770666693388,-4.124770666693388,23,57,1.228321466843522,0.37732992392842196,0.5985058372561237,0.09667108660541897,3.953708052225666,4.024171527047386,22.29173646837956,11.549980353780361,422.04466724840574,1090.4645639057067,0.8350992459290427,0.7827909535275717,7
41,11,0.10204081632653061,-0.10204081632653061,18,48,1.330401031815501,0.19249803768985224,0.8626377532433294,0.08497116965465817,2.5119418360490546,3.897190449391374,22.3463904726838,11.043079466032136,226.3012264326328,1667.4505242097637,0.7851792925570975,0.8585030068912587,7
41,13,4.872279561693875,-4.872279561693875,10,175,1.4993079077954483,0.33097520844019657,0.6559850104587439,0.24373946942579391,3.0759412867356857,1.4828473669137912,17.20745291504419,13.735409202858122,285.34525414171543,1313.3164010660773,0.8051004172459745,0.6591729748896606,7
42,3,0.11061946902654868,-0.11061946902654868,2,140,1.0383473664058367,0.16889036037027835,0.849731726491789,0.20367383710828543,2.4241642611151075,2.37685592633207,12.011407456121173,8.73018979281187,231.32024395861387,2350.629650492196,0.9068240160109191,0.9113941738576967,7
42,5,-2.657657836557438,2.657657836557438,1,92,1.4674366323240102,0.3108576861252038,0.6016213044576013,0.16405848361360081,3.634492354102435,1.1617401793004882,23.071625004522502,12.032311690867832,262.6389432851191,2617.067412360035,0.9742139160062484,0.5131380296125342,7
42,7,0.6844614390642745,-0.6844614390642745,30,145,1.3726920394892184,0.2632572485430039,0.6893263615224527,0.2043673224295703,0.9882756904054473,2.2742673328857217,17.172186455861883,11.363126791043735,391.65969828511777,1781.1142231032056,0.8142069073635344,0.6617156638888512,7
42,12,4.8353434038252185,-4.8353434038252185,10,1,1.5195425886755634,0.3151979000424551,0.7424858070581244,0.2604727620700984,2.9032362469494917,1.7370955902588388,14.79230804902858,10.684325367407823,348.0699348511954,1662.8636855551729,0.9085682475508328,0.7286742644552338,7
42,13,4.678305246586776,-4.678305246586776,18,182,1.456632800401621,0.3167127213364317,0.6837436188144028,0.20222700140755848,1.8904169683770529,3.642511710782907,16.45798385456299,10.790780517098828,251.67440052180604,1578.4267213286091,0.9270944215252621,0.570725578242258,8
43,2,1.1485335001279346,-1.1485335001279346,19,39,1.3645383931810529,0.39524529704036565,0.6845869815333484,0.14875406907711766,1.5507707962058577,2.404775909366292,23.892145649012267,9.796163419602127,304.3174819105756,2012.0123605599276,0.9845756512748016,0.8202269475097612,7
43,5,0.9083727261273307,-0.9083727261273307,39,197,1.215438658466721,0.36490922143057436,0.5850758856032069,0.13841868128339876,1.4980534552432727,2.308241086759296,18.80760903330474,14.411204406834917,279.3903462415248,1168.9458968906847,0.7927114660317264,0.7753375130426026,8
43,6,0.10416666666666667,-0.10416666666666667,4,16,1.2450874079293042,0.3174382831108607,0.8484460143927783,0.1905169042572379,1.6771235917860388,1.1500264284555126,13.554974035616162,5.590921126501534,265.2222538340546,1951.0316071823142,0.9267858765483683,0.6747539491490822,7
43,7,0.102880658436214,-0.102880658436214,4,160,1.1101349906556874,0.3800632764351718,0.8034351929735793,0.14593918535859782,3.074710806156867,1.787127763555299,13.052885274137191,7.60127006775653,391.6833057919231,2122.738120304347,0.8096706113666927,0.765613001308645,6
43,8,4.89541124109484,-4.89541124109484,34,215,1.3529782627881246,0.2998419423779292,0.7983589329091599,0.27521542321464837,0.9256520319549191,2.5416641321707636,19.83868895746667,9.870190427990128,345.8259913959346,1085.8252115231153,0.8994028534025422,0.794208875440785,7
43,9,-1.8429216727359545,1.8429216727359545,6,188,0.990214966068792,0.15314180232584476,0.5826304928053209,0.18240268228364664,0.6654706275650639,1.543529826189812,11.644113480901451,8.723656668490214,358.3156224452118,1983.2416724869686,0.8976390060670144,0.5404856185744882,7
43,10,4.7438601138582115,-4.7438601138582115,28,192,1.310224954029452,0.3423042745291559,0.7697442963304669,0.08615118664317846,2.5009429162172307,1.2210247599396666,23.373748285505243,12.066679878160357,240.46888133804168,1086.4001834445244,0.9108032020563044,0.5726820993020069,8
43,14,-1.253563055395881,1.253563055395881,1,136,1.2543871684893966,0.19020015321671963,0.8529906000941991,0.1779032408259809,1.7544307210482657,3.9508603825233877,23.334054555743933,15.465103815309703,223.5007420182228,1864.8541625589132,0.8480739905498922,0.5120944534428418,6
44,2,0.1072961373390558,-0.1072961373390558,2,118,1.2716130513031152,0.36123637672347836,0.6634308675670607,0.2533308431075218,2.452288632395181,2.186134183315808,14.027981124818325,7.213158591990459,290.32973790765243,2098.166844812509,0.8818475982774331,0.6370676201436954,6
44,3,-5.060587602127768,5.060587602127768,4,216,1.4215548093914803,0.3642418512772512,0.6054591723656227,0.1810919867379835,4.300197234696376,1.4998065398651985,16.43675435935157,6.598339452099438,438.7740563657345,1301.6937922026304,0.8199100736346434,0.8168818502579427,8
44,6,4.850122509413151,-4.850122509413151,30,5,1.2954088452194474,0.35493019130931147,0.5926203596782137,0.198718714062594,0.7722020280412314,2.4876168395643274,21.666806477511663,12.00479239390864,366.0936236294064,2157.450915550562,0.8327761297595497,0.7845157420888274,6
44,7,0.10080645161290322,-0.10080645161290322,16,254,1.2734408196285656,0.3525140368524823,0.8532610536272698,0.19894271919020876,4.81457269546093,1.9670080455113377,15.855233154562269,12.528379055276114,458.83555365461814,1070.3462876776543,0.9236147431129147,0.6655393807054222,6
44,9,0.0984251968503937,-0.0984251968503937,22,251,1.3708093619676749,0.35872291415929797,0.5662484094500542,0.25537319593986446,1.5239970499172806,4.126333734559184,24.958173255187607,12.142403287445203,473.65771133030546,1353.5890533983347,0.9244326890235646,0.7257077420166858,7
44,12,4.800843966295602,-4.800843966295602,40,216,1.478425198864862,0.3263243763581331,0.7734143777825082,0.20339205442122893,1.302637201653281,1.4998065398651985,15.337445418575621,12.182044892709438,261.6271699002637,1463.2122657389905,0.9235735990011729,0.7454722691778553,7
44,13,0.09398496240601503,-0.09398496240601503,11,15,1.163277374406941,0.2008056186444428,0.6848808637326044,0.23479789217002167,3.685959641989869,1.0829405397314964,14.15256227711685,10.908810905231707,328.070448623811,2308.627794529758,0.6334185006381507,0.7221936817737407,8
44,14,5.081283105228342,-5.081283105228342,14,0,1.455265613985434,0.39563184380218247,0.8620751199462289,0.2779848200818308,1.268072441898725,3.6188040004159867,20.572004601575692,10.262473679761698,295.5633339907959,1753.3221307322988,0.843768270063586,0.8529642293569242,8
45,3,2.071217307726839,-2.071217307726839,31,206,1.1363298339448649,0.26925047106684435,0.5933568709268974,0.2684705541699139,1.8371507127322002,2.261702370726275,20.761508647453738,8.38131286320732,331.7441797756242,2540.123303988228,0.9043295253215629,0.8038153599602994,6
45,5,2.128934055899727,-2.128934055899727,21,157,1.3276992904211453,0.19489921115263337,0.7109756753742366,0.10380812854719995,1.964960423932366,3.7594693943234256,23.591691034277343,13.876914796547844,279.6246127772862,1744.606476561348,0.9648714764043689,0.5880172122465156,7
45,8,0.5049899289970012,-0.5049899289970012,15,157,0.9917005649545434,0.3874410821241493,0.6326526057285438,0.24993528657479597,1.964960423932366,3.7594693943234256,21.58163167513745,13.614231813973966,276.8602571034829,1513.8235522964146,0.9648714764043689,0.8558081566381641,7
45,9,2.0818952250250327,-2.0818952250250327,17,26,1.4402396409835652,0.20967200119672835,0.7527476960002357,0.14781815924529682,1.748913203403309,4.269487867375398,17.151732888089448,9.556041700591607,325.25133308759536,1034.5716582586747,0.8545417926476313,0.5201865439871091,8
45,11,0.09433962264150944,-0.09433962264150944,25,245,1.3156932197449263,0.2744519174336366,0.5841061254295241,0.109360717314694,1.2686277499115186,1.1587698586070907,19.24581088913809,10.74499938838789,331.69797244297575,1212.6157319151057,0.7160157812807132,0.7227030232127428,7
45,12,0.09328358208955224,-0.09328358208955224,6,79,1.3261005694420955,0.32224763797991673,0.6462374421068278,0.23230821688294945,2.451038227032274,3.9048165742565173,22.693271273530797,17.171447008634505,311.71326042671393,1548.3407016847782,0.9594058622621753,0.5337837323540591,7
45,13,0.7036367932699221,-0.7036367932699221,15,26,1.4402396409835652,0.2388481723215255,0.8771494009206732,0.17789200132000554,2.934800457608548,3.453996732521174,17.151732888089448,10.095599927869046,395.9309387922995,1963.2515348494053,0.9758980524586567,0.5201865439871091,7
45,15,-7.54452563233581,7.54452563233581,4,178,1.2560185291683308,0.27753697046882797,0.4735365765876951,0.15372849148027035,3.551758265509981,1.5912041353441282,12.592170578061928,6.584930640024126,461.6662863673723,1745.8658774752348,0.8719612224182877,0.7601042113664176,8
46,6,0.09803921568627451,-0.09803921568627451,2,125,1.125182803604752,0.3812382781976808,0.6837899710983038,0.09199919107432056,1.3031405467132806,1.1595259864533802,14.167257428225737,7.248313093108025,494.63035331113036,1959.4340437079566,0.7056027840043074,0.5268861253712565,7
46,8,0.09578544061302682,-0.09578544061302682,11,144,1.2814844979843754,0.23872059583777636,0.7715192093531129,0.14512449357204177,3.6667248364405416,1.873731223946429,19.13826959722343,10.98015371984831,265.68671122110186,1513.2620603029945,0.5322917383864438,0.7074684318707589,8
46,12,-13.890518010427677,13.890518010427677,1,163,1.0674088379948434,0.28237362649291753,0.6992337001149193,0.12918531806324346,1.359706807112708,3.5699118807426213,22.823937065844635,9.700553641568993,479.68572676181793,2897.2579538822174,0.9393920870497823,0.6802550730311634,7
46,13,1.8030560463016485,-1.8030560463016485,10,200,1.178135530491513,0.3591453975945949,0.8051367892104513,0.197090067423023,0.8715457165866967,1.890013651051966,21.013938487591624,14.971841324917818,261.1097016088958,2943.5215953247107,0.8173514952655132,0.5251857610137939,8
46,15,0.08865248226950355,-0.08865248226950355,12,239,1.3345143596436007,0.38862380334639873,0.7116830374404893,0.22419758789467953,3.3683544875049214,1.6025055582199768,15.855826149076927,8.215738543262423,252.5389981340764,1659.246468369009,0.8591563817351425,0.7831064263897657,8
47,5,4.627418251136309,-4.627418251136309,25,238,1.1008359622256934,0.3632187408681135,0.6990726154346607,0.1869247490320594,3.201587923788813,1.5063239511260749,24.6412656424012,13.343970009136692,240.2731915288301,1236.459143954259,0.8467420995464234,0.8004771277802809,7
47,6,4.711199556301421,-4.711199556301421,25,16,1.2264953794705884,0.3525637957695504,0.5959070157402402,0.1337052133383615,1.6771235917860388,1.1500264284555126,18.415277498836726,13.257341066962082,212.81743998000226,1191.950641338286,0.9825630480052873,0.7887843062897506,8
47,7,0.09505703422053231,-0.09505703422053231,36,138,1.408690071207276,0.37236285443669553,0.7438461764509835,0.09115468235399414,2.9289707488679673,2.120319647860635,22.765697553474098,11.473606602263253,246.13814541401047,1498.7277227200113,0.7402614425711664,0.7066128687663247,8
47,8,0.7002227412128992,-0.7002227412128992,20,69,1.457595693855484,0.34014937128646044,0.5832079830654742,0.13012248415951888,1.7795994878452799,2.021220048104796,18.18929392331925,11.848847286424848,385.201152873541,2207.1251575011315,0.7211708185180751,0.6233452483334112,6
47,10,4.757328765801455,-4.757328765801455,22,225,1.4716661529344175,0.30660254187371516,0.7532842954787594,0.16849488227054668,1.6211048917742863,2.4202158129405675,24.27220724885784,14.090245198347004,217.14277200879133,1112.0462771505117,0.9372605355106567,0.7523880560687944,8
47,11,4.795922844416274,-4.795922844416274,26,111,1.3769394647211053,0.2884710901107489,0.8678229402085893,0.17798111649675336,3.566812000579853,1.2701827644247705,23.045976842550637,9.716445162888224,235.10032016717184,1310.6795279147686,0.9554167692996817,0.8107773801110163,8
47,12,0.08992805755395683,-0.08992805755395683,9,20,1.3897505804712362,0.17960473450828413,0.5058102796235402,0.18523452113829333,1.4744171294747015,2.9494460540961813,21.52272097701204,16.9364353631914,411.71258845838594,1106.3466348272375,0.8847898332585015,0.9150623637780859,7
47,13,4.101000523364054,-4.101000523364054,33,180,1.4772975321921225,0.2697562959588927,0.6489089747957605,0.11772954058740519,1.4593269254346186,2.0295130825627368,22.330527506183813,9.795621871313047,247.17270197009185,1143.3954757646725,0.9675796255676481,0.5036206014465321,8
47,14,0.0880281690140845,-0.0880281690140845,3,69,1.14441843527928,0.334881533831358,0.8564077802474741,0.13012248415951888,3.9949265983887017,2.4489724719896913,12.176172506930492,6.593650000366801,358.3826253167109,2207.1251575011315,0.6488916920498013,0.6389370901256866,7
47,15,4.8988654169021135,-4.8988654169021135,11,181,1.4987418972940567,0.26932250984965356,0.657211014127355,0.28132889070242817,3.4854098751225147,1.6003263514553754,19.36632684344525,13.737006754213885,266.31394617412326,1651.915225231725,0.8814812152600162,0.6505407839978063,7
48,4,0.09652509652509653,-0.09652509652509653,20,6,1.4048594508513126,0.33966800840739064,0.5981743426722385,0.23040920218461441,3.0559007310786095,2.5742850851625283,15.461901107859735,8.518684095139765,341.6975121417131,1499.712517347612,0.8680460012769862,0.8773173543404214,7
48,7,-1.7539428631621687,1.7539428631621687,5,190,1.2841597777401872,0.25526093926658794,0.7375133324149276,0.09625898984820333,2.7512607013467267,1.203942923859867,20.672652952978098,10.714333931792241,351.3465313460394,1030.8917886762401,0.9980233228101192,0.5925947563698004,7
48,10,-9.909747292418773,9.909747292418773,4,192,1.0867453220203789,0.346442898305854,0.7887131248697843,0.20522544617011065,2.346804721214588,1.8642847655363743,16.936955047195223,12.066679878160357,431.00429273054465,2229.333364069757,0.9023563755249975,0.8047659395917313,7
48,11,2.461823125979824,-2.461823125979824,12,111,1.461531406673609,0.2477301593689846,0.8678229402085893,0.26662516758107224,4.7324386596686825,3.9865148745156587,17.480559122051403,9.716445162888224,315.69786585379427,1206.5110361276752,0.8799922050549238,0.5974075312424334,8
48,12,-3.219597390681758,3.219597390681758,1,176,1.4893747596720104,0.16609730566206155,0.5279554298210474,0.10123905269429088,2.570381919893994,2.3043583606721874,18.727746796794236,11.324120589872262,298.34974854397785,2709.85852740705,0.8076347624883056,0.7880725623108447,7
48,13,-13.98077980322567,13.98077980322567,3,139,1.0082201419980195,0.33792979655619243,0.518943726509742,0.08974776639476856,2.7768691350298296,1.6963780680726983,18.858025763104443,14.74394373144792,487.59711912699333,2480.9872458043533,0.6738063042627735,0.5076078699777798,6
48,14,4.887275832619377,-4.887275832619377,23,108,1.2536949465623402,0.34963002172550417,0.611999297432617,0.17226932294769454,3.886763007441494,1.4363647863253108,24.424739275112838,15.20713392006473,251.48294873094628,2125.4256172477776,0.7819144002886085,0.5155743645939902,7
48,15,4.862505689548607,-4.862505689548607,18,214,1.217193782251844,0.3711614865194612,0.8173886353307955,0.2395766378597628,1.840265912069607,2.3594245135815375,22.57031362437682,12.449928360106405,263.4871952675272,2285.795209554681,0.8769019606551371,0.726228996362464,7
48,16,2.061323751032403,-2.061323751032403,9,9,1.0315178535748273,0.39660391221238817,0.6682046033626323,0.1823570772482098,0.9360362365710748,1.6862622423112632,12.661754212688072,9.607461211804617,368.73149923786616,2574.154482547342,0.9974978661509197,0.8254309893690847,6
49,4,-9.21149515998227,9.21149515998227,5,205,1.2290132718176814,0.33042743515223266,0.6904095703076003,0.23858110398035037,2.2555506708215405,1.7505468288331554,16.997607037833685,11.911318971816263,343.8254728481585,1482.5704927373627,0.6640358043272138,0.9281442154026752,7
49,5,0.09363295880149813,-0.09363295880149813,20,27,1.4079480617747655,0.26343800412672413,0.6844733326839705,0.10454260351240881,1.303735944247964,2.4641583253502186,18.02882665639806,8.649122593219284,333.1746884185252,1522.062719360077,0.7660635470776175,0.779517586400081,7
49,6,4.6540758245120735,-4.6540758245120735,35,137,1.3310389397053528,0.3513000564997809,0.7514537534637893,0.17147091953541194,1.1753060852416202,2.5199383536355437,14.546108601193042,11.428812475065373,265.2788998828081,1929.491536196813,0.9396593865639873,0.6542130296278007,8
49,7,4.721611604065883,-4.721611604065883,32,213,1.245464881936248,0.37556538243806287,0.7105101484496621,0.12119660047044442,1.6897910249270276,2.0516227589186102,12.200385511722512,9.309167048579123,418.06357052423834,1695.0500846975333,0.821709115246793,0.7118906933142801,7
49,8,0.09057971014492754,-0.09057971014492754,13,139,0.9780726314399284,0.2706877972194323,0.8821731432730633,0.19842373220152526,2.7768691350298296,1.6019753548540747,15.767474335463968,11.852382777577905,223.71977493105322,2837.6111292372893,0.6418241491398666,0.6446734943724097,6
49,10,4.8006326377263235,-4.8006326377263235,28,117,1.3169278630853432,0.24250342408426018,0.6818623260174599,0.20377813203345854,1.7210796529130004,1.0673519164616476,23.2400412790294,12.076861268409298,240.44640293812245,1865.0335810956703,0.9597593097149467,0.8752284324531514,7
49,12,0.08680555555555555,-0.08680555555555555,10,146,1.3875681148488803,0.3422068776006669,0.7861097109330051,0.20815427778601925,4.738735828782663,2.4184835324957676,15.54096370145136,11.330127757292768,261.04333099184544,1063.516399343834,0.7081542942564443,0.6123817089724592,7
49,13,4.909142602737462,-4.909142602737462,33,165,1.45315733514255,0.37873091798659475,0.7883710532080964,0.19599058997880442,1.2453640770839125,3.5807026213881716,23.365006185736902,9.993843795513616,323.9285826763862,1127.5535854931393,0.807709379329071,0.9540456345092282,8
49,14,0.08503401360544217,-0.08503401360544217,13,78,1.3397045358586535,0.2257827937249291,0.8461145853625108,0.18355784784773146,1.7376928854709537,1.756135940239154,11.133640596837218,5.049358148969403,307.8934154950151,1486.5198025092623,0.9962421708492175,0.5965427838138133,7
49,15,2.0688943813578584,-2.0688943813578584,26,156,1.2275314614122268,0.33159621043026455,0.5366872199941017,0.1215767777563482,1.9316688719690376,2.9097447845715116,19.194115826294453,8.959542280636295,317.43240840357953,2534.9802914236843,0.9482844433913419,0.8225952565131653,7
50,3,4.650002260596866,-4.650002260596866,4,55,1.348686031878773,0.28388252439332756,0.8263400354440444,0.08495885517448189,2.5827976719716137,1.1029927472201468,13.321731536326716,9.541376911255878,380.52023807540536,1697.8818465342865,0.8615735144291546,0.5876199211975164,7
50,5,0.09191176470588236,-0.09191176470588236,23,76,1.3274390898302193,0.3170931631038528,0.7484216885153365,0.15450414219061603,1.5179109907026673,2.784984450582442,18.51946412745888,8.861422641507877,278.3606425426008,1387.4174057894643,0.8569567662485528,0.8745882716801854,7
50,9,4.801938621667332,-4.801938621667332,30,52,1.4772223345035196,0.35177763641526694,0.8934804925517674,0.18365392068270214,0.5155253561007771,1.781539937474067,17.269633846704963,9.16357783120413,353.0264382416357,2030.7746584941633,0.9192219377231541,0.7445021219092691,7
50,10,0.08710801393728224,-0.08710801393728224,1,225,1.4716661529344175,0.24105745731764364,0.5575335986926987,0.10881960065710095,2.9140044413204738,3.5933195280028523,24.27220724885784,16.562225945587514,461.5791339427233,1112.0462771505117,0.9066416825960605,0.7523880560687944,7
50,12,0.08532423208191127,-0.08532423208191127,24,52,1.4772223345035196,0.32650965863620107,0.8934804925517674,0.21724258545475558,1.228666971674022,2.6610802842132215,17.269633846704963,9.16357783120413,235.21291758301612,1426.1020575206942,0.9445121330254131,0.7445021219092691,7
50,13,5.0679524532305535,-5.0679524532305535,32,198,1.3126712088607735,0.35584160972955015,0.694012901861488,0.18743943327169002,1.224858508194371,3.4967021531819436,20.966711582288355,11.254405495739482,324.95938825890175,1639.2359690684386,0.8020765875276715,0.7444298280024768,8
50,14,4.860163041248837,-4.860163041248837,15,130,1.5184160697692408,0.37437034348250353,0.8994916367716708,0.08317088154391854,1.2517055227608975,3.7957402694577027,23.87272301731457,13.417179698157467,288.0313865974191,1828.4125193895295,0.9730449431319534,0.7767090840504537,6
50,15,2.169987724146001,-2.169987724146001,26,227,1.0342855524692196,0.30272912610031333,0.739118067047336,0.16733821840615737,2.671173282763609,2.8596560824312878,22.061501226667147,14.228790158282163,271.10327697577344,1472.762596995116,0.9667394040315644,0.5648515160472769,7
50,16,4.87801566959224,-4.87801566959224,36,238,1.3437448714744618,0.3994198034226869,0.5856305860223845,0.16270965747581306,3.419595274137083,2.7656145477524237,23.67059980516125,10.032997976537091,334.84457352845084,1860.6274100003911,0.7791725287554516,0.7256965946347274,7
51,3,0.09225092250922509,-0.09225092250922509,15,223,1.3715007994757697,0.1341566091196214,0.8536650974280925,0.17142880328256857,3.582148219871865,3.4899630942841187,12.7156641011774,9.265732706175754,323.45969525911715,1276.994425496208,0.6007368442187856,0.6559371202454685,8
51,4,4.658173585993339,-4.658173585993339,11,95,1.119542330914772,0.3712612272894535,0.6103546528133882,0.2244613229191154,4.225571733595398,1.5890402963539005,19.25721393924351,13.96007589302588,220.27255838313417,1700.557487635688,0.9529102775399059,0.5928310189629409,8
51,6,4.726407588254129,-4.726407588254129,1,0,1.3146971177078643,0.3600383570232824,0.8860346714034677,0.1626274613494126,2.859883895787819,1.4310138216254007,13.613863044106324,8.19633508762829,406.46208450198174,1663.5272689873648,0.8142341773247026,0.6754866178247549,8
