generation,island,estimated_completed_candidates,elapsed_seconds,estimated_candidates_per_second,eta_seconds,convergence,feasible_population_fraction,finite_energy_relative_std,best_objective,best_score,global_best_score,wing_span,wing_chord,tail_arm,nose_length,extra_shipping_containers,sensor_weight_kg,mission3_sensor_weight_kg,batt_capacity,prop_diameter_in,prop_pitch_in,mission3_prop_diameter_in,mission3_prop_pitch_in,motor_kv,motor_max_power,takeoff_flap_deflection_deg
305,0,172032,10035.386165200005,17.142539127847446,3165.9253973547634,0.00017479859301027507,1.0,0.057208698467110304,10.031777645142624,-10.031777645142624,-10.031777645142624,1.8071561371703395,0.3914455335377561,0.39361438924588277,0.21721667478709508,0.0,15.185571578016923,14.391351805416877,3.353336715766959,22.0,10.0,20.0,12.0,271.4496447149719,2098.907608178713,13.138196601025689
306,0,172544,10073.006522500014,17.1293446117194,3138.473842321963,0.0001751591344094847,1.0,0.057090942095101335,10.031777645142624,-10.031777645142624,-10.031777645142624,1.8071561371703395,0.3914455335377561,0.39361438924588277,0.21721667478709508,0.0,15.185571578016923,14.391351805416877,3.353336715766959,22.0,10.0,20.0,12.0,271.4496447149719,2098.907608178713,13.138196601025689
307,0,173056,10110.333603800012,17.116744786240897,3110.8718780923114,0.00017568033273338438,1.0,0.05692156796615442,10.031777645142624,-10.031777645142624,-10.031777645142624,1.8071561371703395,0.3914455335377561,0.39361438924588277,0.21721667478709508,0.0,15.185571578016923,14.391351805416877,3.353336715766959,22.0,10.0,20.0,12.0,271.4496447149719,2098.907608178713,13.138196601025689
308,0,173568,10143.499540599994,17.111254287071556,3081.948237999408,0.00019289270902584014,1.0,0.051842291243161226,10.031777645142624,-10.031777645142624,-10.031777645142624,1.8071561371703395,0.3914455335377561,0.39361438924588277,0.21721667478709508,0.0,15.185571578016923,14.391351805416877,3.353336715766959,22.0,10.0,20.0,12.0,271.4496447149719,2098.907608178713,13.138196601025689
309,0,174080,10190.620127200003,17.082375540165543,3057.186038160001,0.00020948179775029575,1.0,0.04773684447715141,10.031777645142624,-10.031777645142624,-10.031777645142624,1.8071561371703395,0.3914455335377561,0.39361438924588277,0.21721667478709508,0.0,15.185571578016923,14.391351805416877,3.353336715766959,22.0,10.0,20.0,12.0,271.4496447149719,2098.907608178713,13.138196601025689
310,0,174592,10238.262486199994,17.052893519318346,3032.447246645746,0.00021169939221129513,1.0,0.04723679126116267,10.031777645142624,-10.031777645142624,-10.031777645142624,1.8071561371703395,0.3914455335377561,0.39361438924588277,0.21721667478709508,0.0,15.185571578016923,14.391351805416877,3.353336715766959,22.0,10.0,20.0,12.0,271.4496447149719,2098.907608178713,13.138196601025689
311,1,175616,10336.379038000014,16.99008901999205,2983.3863695685172,0.0002468755450065792,1.0,0.04050623969147469,10.10214266169486,-10.10214266169486,-10.031777645142624,1.8236494908445164,0.3664911654009867,0.5418267659034363,0.1714139893688577,0.0,15.151762560156381,12.399497842406337,3.3613733270839408,18.0,10.0,16.0,10.0,361.0250405022439,2548.5076293721,15.318629389200385
312,1,176128,10385.718729200016,16.95867224911517,2958.722196109307,0.0002496551071684997,1.0,0.04005525908689161,10.10214266169486,-10.10214266169486,-10.031777645142624,1.8236494908445164,0.3664911654009867,0.5418267659034363,0.1714139893688577,0.0,15.151762560156381,12.399497842406337,3.3613733270839408,18.0,10.0,16.0,10.0,361.0250405022439,2548.5076293721,15.318629389200385
313,1,176640,10434.156271799991,16.929016146461063,2933.6613285930407,0.00025515215413803255,1.0,0.03919230089897705,10.10214266169486,-10.10214266169486,-10.031777645142624,1.8236494908445164,0.3664911654009867,0.5418267659034363,0.1714139893688577,0.0,15.151762560156381,12.399497842406337,3.3613733270839408,18.0,10.0,16.0,10.0,361.0250405022439,2548.5076293721,15.318629389200385
314,1,177152,10483.052977999992,16.898893897777278,2908.592733780345,0.0002615057326188994,1.0,0.038240079480679146,10.028451744769402,-10.028451744769402,-10.028451744769402,1.809835820967228,0.34984640163411246,0.42682673932406934,0.16008804635101084,0.0,15.3269458602314,12.611928593669242,3.3727941584044263,17.0,10.0,16.0,12.0,373.2002425547419,2329.659952318187,17.58910981040836
315,1,177664,10518.5213964,16.8905869280074,2879.710468755043,0.00026245111426533084,1.0,0.03810233394509508,10.028451744769402,-10.028451744769402,-10.028451744769402,1.809835820967228,0.34984640163411246,0.42682673932406934,0.16008804635101084,0.0,15.3269458602314,12.611928593669242,3.3727941584044263,17.0,10.0,16.0,12.0,373.2002425547419,2329.659952318187,17.58910981040836
316,1,178176,10551.069781900005,16.887008017486032,2850.0016077545993,0.0002694204954168381,1.0,0.03711670110519352,10.028451744769402,-10.028451744769402,-10.028451744769402,1.809835820967228,0.34984640163411246,0.42682673932406934,0.16008804635101084,0.0,15.3269458602314,12.611928593669242,3.3727941584044263,17.0,10.0,16.0,12.0,373.2002425547419,2329.659952318187,17.58910981040836
317,1,178688,10583.847250699997,16.88308568400606,2820.337519527506,0.00027302232941826067,1.0,0.036627040803978675,10.028451744769402,-10.028451744769402,-10.028451744769402,1.809835820967228,0.34984640163411246,0.42682673932406934,0.16008804635101084,0.0,15.3269458602314,12.611928593669242,3.3727941584044263,17.0,10.0,16.0,12.0,373.2002425547419,2329.659952318187,17.58910981040836
318,1,179200,10617.598029100016,16.877640263726352,2790.9114819348615,0.00027278810322728955,1.0,0.036658490167615,10.028451744769402,-10.028451744769402,-10.028451744769402,1.809835820967228,0.34984640163411246,0.42682673932406934,0.16008804635101084,0.0,15.3269458602314,12.611928593669242,3.3727941584044263,17.0,10.0,16.0,12.0,373.2002425547419,2329.659952318187,17.58910981040836
319,1,179712,10646.790997000004,16.87945222655712,2760.279147370371,0.0002728080481242642,1.0,0.03665581007875887,10.028451744769402,-10.028451744769402,-10.028451744769402,1.809835820967228,0.34984640163411246,0.42682673932406934,0.16008804635101084,0.0,15.3269458602314,12.611928593669242,3.3727941584044263,17.0,10.0,16.0,12.0,373.2002425547419,2329.659952318187,17.58910981040836
320,1,180224,10679.780226100003,16.875253627369204,2730.6256259914785,0.00027642572585937793,1.0,0.03617608299267737,10.028451744769402,-10.028451744769402,-10.028451744769402,1.809835820967228,0.34984640163411246,0.42682673932406934,0.16008804635101084,0.0,15.3269458602314,12.611928593669242,3.3727941584044263,17.0,10.0,16.0,12.0,373.2002425547419,2329.659952318187,17.58910981040836
321,2,181248,10737.66074729999,16.879654169142498,2669.248999328811,0.0002296037578858395,1.0,0.043553294127581375,10.421963685041998,-10.421963685041998,-10.028451744769402,1.8084439553146,0.35537861027954454,0.3849804082743836,0.11530383885949062,0.0,15.111366837312387,12.194885770897077,3.351657980680794,14.0,7.0,14.0,10.0,524.9721123907864,2394.782950462688,21.920697994849107
322,2,181760,10758.845377099991,16.89400615300903,2636.674782556899,0.00022677234538840313,1.0,0.04409708768885599,10.421963685041998,-10.421963685041998,-10.028451744769402,1.8084439553146,0.35537861027954454,0.3849804082743836,0.11530383885949062,0.0,15.111366837312387,12.194885770897077,3.351657980680794,14.0,7.0,14.0,10.0,524.9721123907864,2394.782950462688,21.920697994849107
323,2,182272,10782.084347299999,16.905080143028535,2604.6608254713483,0.00022775961693279623,1.0,0.04390593966862262,10.421963685041998,-10.421963685041998,-10.028451744769402,1.8084439553146,0.35537861027954454,0.3849804082743836,0.11530383885949062,0.0,15.111366837312387,12.194885770897077,3.351657980680794,14.0,7.0,14.0,10.0,524.9721123907864,2394.782950462688,21.920697994849107
324,2,182784,10804.690977499995,16.917096507492417,2572.5454708333323,0.0002605187059801549,1.0,0.03838495958429064,10.297681368727307,-10.297681368727307,-10.028451744769402,1.811359833120758,0.34668737962438495,0.6425685524165264,0.11968156074075459,0.0,15.049570352705986,11.770583345709234,3.3732807837970977,15.0,7.0,14.0,10.0,502.5361471758666,2303.454674494875,12.651062380789996
325,2,183296,10834.006294099992,16.918579796267956,2542.057342749719,0.0002591296433863353,1.0,0.038590721884686055,10.297681368727307,-10.297681368727307,-10.028451744769402,1.811359833120758,0.34668737962438495,0.6425685524165264,0.11968156074075459,0.0,15.049570352705986,11.770583345709234,3.3732807837970977,15.0,7.0,14.0,10.0,502.5361471758666,2303.454674494875,12.651062380789996
326,2,183808,10855.569814699993,16.93213743152365,2509.7835504738146,0.00026190855894632156,1.0,0.038181264637668653,10.297681368727307,-10.297681368727307,-10.028451744769402,1.811359833120758,0.34668737962438495,0.6425685524165264,0.11968156074075459,0.0,15.049570352705986,11.770583345709234,3.3732807837970977,15.0,7.0,14.0,10.0,502.5361471758666,2303.454674494875,12.651062380789996
327,2,184320,10878.659150899999,16.943264555241726,2477.916806593889,0.00026246982986735234,1.0,0.03809961703047458,10.297681368727307,-10.297681368727307,-10.028451744769402,1.811359833120758,0.34668737962438495,0.6425685524165264,0.11968156074075459,0.0,15.049570352705986,11.770583345709234,3.3732807837970977,15.0,7.0,14.0,10.0,502.5361471758666,2303.454674494875,12.651062380789996
328,2,184832,10908.795303399995,16.94339245162961,2447.6798326188355,0.00026544786910217535,1.0,0.03767218035625207,10.132967149080386,-10.132967149080386,-10.028451744769402,1.811071591862777,0.3629275623210151,0.6670332966366995,0.178433666439721,0.0,15.026338381990602,12.818696590491214,3.370791031542835,14.0,7.0,13.0,10.0,521.1459496717413,2335.4525893010245,5.957608686440501
329,2,185344,10929.1290248,16.958716433800337,2415.277132552486,0.00026850496732937885,1.0,0.037243258847173576,10.132967149080386,-10.132967149080386,-10.028451744769402,1.811071591862777,0.3629275623210151,0.6670332966366995,0.178433666439721,0.0,15.026338381990602,12.818696590491214,3.370791031542835,14.0,7.0,13.0,10.0,521.1459496717413,2335.4525893010245,5.957608686440501
330,2,185856,10952.468188500003,16.96932570825882,2383.5950052107446,0.000267910579498068,1.0,0.03732588693860092,10.132967149080386,-10.132967149080386,-10.028451744769402,1.811071591862777,0.3629275623210151,0.6670332966366995,0.178433666439721,0.0,15.026338381990602,12.818696590491214,3.370791031542835,14.0,7.0,13.0,10.0,521.1459496717413,2335.4525893010245,5.957608686440501
331,3,186880,11044.147633699991,16.921179089435242,2329.861281629861,9.607530474468498e-05,1.0,0.10408501983495601,10.132134956386158,-10.132134956386158,-10.028451744769402,1.7941069491016708,0.3957133575115005,0.8029615226606812,0.19402214721558586,0.0,15.420392242423915,13.627232380823026,3.3771939401256326,19.0,8.0,20.0,11.0,340.3950789059565,2270.277813694519,26.807353757059612
332,3,187392,11076.902873300016,16.917364189560004,2300.121908116943,0.00011526842438638586,1.0,0.08675402698729918,10.132134956386158,-10.132134956386158,-10.028451744769402,1.7941069491016708,0.3957133575115005,0.8029615226606812,0.19402214721558586,0.0,15.420392242423915,13.627232380823026,3.3771939401256326,19.0,8.0,20.0,11.0,340.3950789059565,2270.277813694519,26.807353757059612
333,3,187904,11110.838050999999,16.91177561381954,2270.60723113079,0.00012433563937854,1.0,0.08042746271288284,10.132134956386158,-10.132134956386158,-10.028451744769402,1.7941069491016708,0.3957133575115005,0.8029615226606812,0.19402214721558586,0.0,15.420392242423915,13.627232380823026,3.3771939401256326,19.0,8.0,20.0,11.0,340.3950789059565,2270.277813694519,26.807353757059612
334,3,188416,11139.550690000004,16.91414718989891,2240.0183452717397,0.00012403781976504035,1.0,0.08062057216857371,10.132134956386158,-10.132134956386158,-10.028451744769402,1.7941069491016708,0.3957133575115005,0.8029615226606812,0.19402214721558586,0.0,15.420392242423915,13.627232380823026,3.3771939401256326,19.0,8.0,20.0,11.0,340.3950789059565,2270.277813694519,26.807353757059612
335,3,188928,11172.414170500007,16.910221651006406,2210.260797957996,0.00013358011770557899,1.0,0.07486144024847136,10.132134956386158,-10.132134956386158,-10.028451744769402,1.7941069491016708,0.3957133575115005,0.8029615226606812,0.19402214721558586,0.0,15.420392242423915,13.627232380823026,3.3771939401256326,19.0,8.0,20.0,11.0,340.3950789059565,2270.277813694519,26.807353757059612
336,3,189440,11204.629109800007,16.907297702010357,2180.3602592043258,0.00014666733198253923,1.0,0.0681815088938174,10.068761484132446,-10.068761484132446,-10.028451744769402,1.812213255653304,0.37962629912215207,0.7980124117690065,0.2564647420005758,0.0,15.095902335152314,14.580321931483827,3.3703357641800924,19.0,10.0,22.0,12.0,350.3369171874899,2295.3949199320245,20.520370960424792
337,3,189952,11248.821643200004,16.886390950542573,2152.7394519331547,0.00014663251307792387,1.0,0.06819769906477521,10.068761484132446,-10.068761484132446,-10.028451744769402,1.812213255653304,0.37962629912215207,0.7980124117690065,0.2564647420005758,0.0,15.095902335152314,14.580321931483827,3.3703357641800924,19.0,10.0,22.0,12.0,350.3369171874899,2295.3949199320245,20.520370960424792
338,3,190464,11288.791032900015,16.871957275576484,2124.234871782261,0.00015663605441114446,1.0,0.06384226184446382,10.005022067506072,-10.005022067506072,-10.005022067506072,1.7953778183397942,0.38155119953491096,0.8071941866640109,0.2410716430996731,0.0,15.126769080702879,13.480523273034873,3.2972338060971533,22.0,10.0,22.0,13.0,267.40840746679646,2143.7983373230554,15.107022997534969
339,3,190976,11320.811613400001,16.869461883276035,2094.1983949721184,0.00015651297556556825,1.0,0.06389246619243175,10.005022067506072,-10.005022067506072,-10.005022067506072,1.7953778183397942,0.38155119953491096,0.8071941866640109,0.2410716430996731,0.0,15.126769080702879,13.480523273034873,3.2972338060971533,22.0,10.0,22.0,13.0,267.40840746679646,2143.7983373230554,15.107022997534969
340,3,191488,11360.6324456,16.85539963703022,2065.5695355636367,0.0001662298861066107,1.0,0.060157654163262284,9.960269254795765,-9.960269254795765,-9.960269254795765,1.7734466280304857,0.39816200765255605,0.4041436679276351,0.17740887903298413,0.0,15.073675181057705,14.645850978552499,3.3265072642372866,22.0,10.0,21.0,13.5,268.7846190241731,2090.4755080581353,14.057949606940312
341,4,192512,11420.134882400016,16.85724398025169,2004.5981442510667,0.0002383288339440928,1.0,0.04195883408025128,10.692756734854255,-10.692756734854255,-9.960269254795765,1.781157779227176,0.38590457221312546,0.8808471273418865,0.20765181935555854,0.0,15.070670340911018,13.2285821114973,3.350377077843017,13.0,8.0,18.0,10.0,498.63962482931214,2143.461978956275,11.534446255436537
342,4,193024,11443.593102999992,16.867429509477915,1973.0332936206883,0.00024001764754669745,1.0,0.04166360308174574,10.692756734854255,-10.692756734854255,-9.960269254795765,1.781157779227176,0.38590457221312546,0.8808471273418865,0.20765181935555854,0.0,15.070670340911018,13.2285821114973,3.350377077843017,13.0,8.0,18.0,10.0,498.63962482931214,2143.461978956275,11.534446255436537
343,4,193536,11471.362148100015,16.871230940264148,1942.2412102603203,0.0002736823156857581,1.0,0.0365387145126393,10.46110988262953,-10.46110988262953,-9.960269254795765,1.7895664116720835,0.38324821699986533,0.7887479143676801,0.22070271030804425,0.0,15.24091902649354,13.568791051150658,3.3057752009113117,16.0,8.0,17.0,12.0,435.4493017401305,2164.1656882888037,24.45833571065553
344,4,194048,11501.2289207,16.871936150297028,1911.8137783749341,0.0002761253526535153,1.0,0.03621543586599973,10.46110988262953,-10.46110988262953,-9.960269254795765,1.7895664116720835,0.38324821699986533,0.7887479143676801,0.22070271030804425,0.0,15.24091902649354,13.568791051150658,3.3057752009113117,16.0,8.0,17.0,12.0,435.4493017401305,2164.1656882888037,24.45833571065553
345,4,194560,11531.6532151,16.871821964368085,1881.4802614110524,0.0002704123695945764,1.0,0.036980556825091736,10.46110988262953,-10.46110988262953,-9.960269254795765,1.7895664116720835,0.38324821699986533,0.7887479143676801,0.22070271030804425,0.0,15.24091902649354,13.568791051150658,3.3057752009113117,16.0,8.0,17.0,12.0,435.4493017401305,2164.1656882888037,24.45833571065553
346,4,195072,11562.834545399994,16.870603763642443,1851.2674731480306,0.00027327045427808264,1.0,0.0365937840825772,10.46110988262953,-10.46110988262953,-9.960269254795765,1.7895664116720835,0.38324821699986533,0.7887479143676801,0.22070271030804425,0.0,15.24091902649354,13.568791051150658,3.3057752009113117,16.0,8.0,17.0,12.0,435.4493017401305,2164.1656882888037,24.45833571065553
347,4,195584,11593.492906,16.870153075159866,1820.967472146597,0.00027584959800009816,1.0,0.03625163883688669,10.46110988262953,-10.46110988262953,-9.960269254795765,1.7895664116720835,0.38324821699986533,0.7887479143676801,0.22070271030804425,0.0,15.24091902649354,13.568791051150658,3.3057752009113117,16.0,8.0,17.0,12.0,435.4493017401305,2164.1656882888037,24.45833571065553
348,4,196096,11626.137783500017,16.866822297453098,1790.9716167793758,0.00027881980321954613,1.0,0.03586545820823859,9.980879658364334,-9.980879658364334,-9.960269254795765,1.8016521052281604,0.3808621864605384,0.8333993739635218,0.23688671713569065,0.0,15.31788957115209,13.013333228380867,3.3753468601170225,18.0,10.0,17.0,12.0,360.8248352337354,2376.769169859623,19.42150494935408
349,4,196608,11657.74657670001,16.86500891973021,1760.8054725223972,0.0002784317045688576,1.0,0.03591545012980692,9.980879658364334,-9.980879658364334,-9.960269254795765,1.8016521052281604,0.3808621864605384,0.8333993739635218,0.23688671713569065,0.0,15.31788957115209,13.013333228380867,3.3753468601170225,18.0,10.0,17.0,12.0,360.8248352337354,2376.769169859623,19.42150494935408
350,4,197120,11693.787138000014,16.856814449738085,1731.2879658857164,0.00027459381033276194,1.0,0.03641742684542527,9.980879658364334,-9.980879658364334,-9.960269254795765,1.8016521052281604,0.3808621864605384,0.8333993739635218,0.23688671713569065,0.0,15.31788957115209,13.013333228380867,3.3753468601170225,18.0,10.0,17.0,12.0,360.8248352337354,2376.769169859623,19.42150494935408
351,5,198144,11803.582574900007,16.78676780906737,1677.5117354509055,0.00010023155411432862,1.0,0.09976898082008714,10.459928304746896,-10.459928304746896,-9.960269254795765,1.804163711369595,0.3485101856780612,0.5342771988013665,0.26869861075004225,0.0,15.073554246318217,14.761456902573162,3.3338401367594983,21.0,13.5,18.0,12.0,274.7467359631338,2572.537020906937,12.087941841609062
352,5,198656,11837.47820479999,16.781952757424868,1647.4840800494833,0.00010652360115163913,1.0,0.09387591005081321,10.459928304746896,-10.459928304746896,-9.960269254795765,1.804163711369595,0.3485101856780612,0.5342771988013665,0.26869861075004225,0.0,15.073554246318217,14.761456902573162,3.3338401367594983,21.0,13.5,18.0,12.0,274.7467359631338,2572.537020906937,12.087941841609062
353,5,199168,11875.607890399988,16.77118357545331,1618.013414373263,0.0001063977024275604,1.0,0.09398699193536023,10.459928304746896,-10.459928304746896,-9.960269254795765,1.804163711369595,0.3485101856780612,0.5342771988013665,0.26869861075004225,0.0,15.073554246318217,14.761456902573162,3.3338401367594983,21.0,13.5,18.0,12.0,274.7467359631338,2572.537020906937,12.087941841609062
354,5,199680,11910.81350280001,16.764597980906924,1588.1084670400016,0.00010858056560589194,1.0,0.0920975125170774,10.459928304746896,-10.459928304746896,-9.960269254795765,1.804163711369595,0.3485101856780612,0.5342771988013665,0.26869861075004225,0.0,15.073554246318217,14.761456902573162,3.3338401367594983,21.0,13.5,18.0,12.0,274.7467359631338,2572.537020906937,12.087941841609062
355,5,200192,11946.968433700007,16.756719590494473,1558.3002304826098,0.00011375679844567613,1.0,0.08790683402342248,10.459928304746896,-10.459928304746896,-9.960269254795765,1.804163711369595,0.3485101856780612,0.5342771988013665,0.26869861075004225,0.0,15.073554246318217,14.761456902573162,3.3338401367594983,21.0,13.5,18.0,12.0,274.7467359631338,2572.537020906937,12.087941841609062
356,5,200704,11984.78976439999,16.7465599268314,1528.6721638265294,0.0001394926303026074,1.0,0.07168837506545354,10.459928304746896,-10.459928304746896,-9.960269254795765,1.804163711369595,0.3485101856780612,0.5342771988013665,0.26869861075004225,0.0,15.073554246318217,14.761456902573162,3.3338401367594983,21.0,13.5,18.0,12.0,274.7467359631338,2572.537020906937,12.087941841609062
357,5,201216,12022.705940399988,16.73633215330106,1499.0142266656476,0.0001394045182017954,1.0,0.07173368646147066,10.459928304746896,-10.459928304746896,-9.960269254795765,1.804163711369595,0.3485101856780612,0.5342771988013665,0.26869861075004225,0.0,15.073554246318217,14.761456902573162,3.3338401367594983,21.0,13.5,18.0,12.0,274.7467359631338,2572.537020906937,12.087941841609062
358,5,201728,12059.215227500012,16.728120047146724,1469.142971878174,0.0001387634915371724,1.0,0.07206506473153379,10.459928304746896,-10.459928304746896,-9.960269254795765,1.804163711369595,0.3485101856780612,0.5342771988013665,0.26869861075004225,0.0,15.073554246318217,14.761456902573162,3.3338401367594983,21.0,13.5,18.0,12.0,274.7467359631338,2572.537020906937,12.087941841609062
359,5,202240,12097.302826800005,16.71777609402019,1439.4259059736714,0.00014488276801872155,1.0,0.06902132073227496,10.459928304746896,-10.459928304746896,-9.960269254795765,1.804163711369595,0.3485101856780612,0.5342771988013665,0.26869861075004225,0.0,15.073554246318217,14.761456902573162,3.3338401367594983,21.0,13.5,18.0,12.0,274.7467359631338,2572.537020906937,12.087941841609062
360,5,202752,12129.436153099989,16.71569868877883,1408.9749066732309,0.00016096713289697305,1.0,0.06212448355156118,10.459928304746896,-10.459928304746896,-9.960269254795765,1.804163711369595,0.3485101856780612,0.5342771988013665,0.26869861075004225,0.0,15.073554246318217,14.761456902573162,3.3338401367594983,21.0,13.5,18.0,12.0,274.7467359631338,2572.537020906937,12.087941841609062
361,0,203776,12234.026159000001,16.65649536396418,1352.5054045125628,0.00021319111803211555,1.0,0.046906269324473136,10.031777645142624,-10.031777645142624,-9.960269254795765,1.8071561371703395,0.3914455335377561,0.39361438924588277,0.21721667478709508,0.0,15.185571578016923,14.391351805416877,3.353336715766959,22.0,10.0,20.0,12.0,271.4496447149719,2098.907608178713,13.138196601025687
362,0,204288,12287.944449400005,16.6250751572998,1324.2646900355894,0.00021599008194166284,1.0,0.04629842217801867,10.031777645142624,-10.031777645142624,-9.960269254795765,1.8071561371703395,0.3914455335377561,0.39361438924588277,0.21721667478709508,0.0,15.185571578016923,14.391351805416877,3.353336715766959,22.0,10.0,20.0,12.0,271.4496447149719,2098.907608178713,13.138196601025687
363,0,204800,12342.672315700009,16.592841060804332,1295.980593148501,0.0002152367680334687,1.0,0.04646046347641209,9.835863454767477,-9.835863454767477,-9.835863454767477,1.8000958890896186,0.37493181649185003,0.4637257387516169,0.22123840228436695,0.0,15.03051214391592,14.501116382507862,3.3649698386058127,22.0,10.0,21.0,12.0,269.70284223165686,2197.148555811937,14.417483844375434
364,0,205312,12379.25488600001,16.58516622290346,1265.7093524339164,0.00021758133307090932,1.0,0.045959825040418206,9.835863454767477,-9.835863454767477,-9.835863454767477,1.8000958890896186,0.37493181649185003,0.4637257387516169,0.22123840228436695,0.0,15.03051214391592,14.501116382507862,3.3649698386058127,22.0,10.0,21.0,12.0,269.70284223165686,2197.148555811937,14.417483844375434
365,0,205824,12418.021795800014,16.574620610636483,1235.6240592835836,0.00021886746638632656,1.0,0.04568975081179397,9.835863454767477,-9.835863454767477,-9.835863454767477,1.8000958890896186,0.37493181649185003,0.4637257387516169,0.22123840228436695,0.0,15.03051214391592,14.501116382507862,3.3649698386058127,22.0,10.0,21.0,12.0,269.70284223165686,2197.148555811937,14.417483844375434
366,0,206336,12470.504325799993,16.545922651509393,1206.822999270967,0.00021875042266859468,1.0,0.04571419738534577,9.835863454767477,-9.835863454767477,-9.835863454767477,1.8000958890896186,0.37493181649185003,0.4637257387516169,0.22123840228436695,0.0,15.03051214391592,14.501116382507862,3.3649698386058127,22.0,10.0,21.0,12.0,269.70284223165686,2197.148555811937,14.417483844375434
367,0,206848,12517.354939500015,16.524896913106325,1177.374969556932,0.00022056498183740893,1.0,0.045338112680876626,9.835863454767477,-9.835863454767477,-9.835863454767477,1.8000958890896186,0.37493181649185003,0.4637257387516169,0.22123840228436695,0.0,15.03051214391592,14.501116382507862,3.3649698386058127,22.0,10.0,21.0,12.0,269.70284223165686,2197.148555811937,14.417483844375434
368,1,207872,12603.161936299992,16.493638743249107,1117.5217480463048,0.0002789225768725423,1.0,0.035852242984868096,10.028451744769402,-10.028451744769402,-9.835863454767477,1.809835820967228,0.34984640163411246,0.42682673932406934,0.16008804635101084,0.0,15.3269458602314,12.611928593669242,3.3727941584044263,17.0,10.0,16.0,12.0,373.2002425547419,2329.659952318187,17.58910981040836
369,1,208384,12637.060988400015,16.48991012952163,1086.7251464226056,0.0002823529253819315,1.0,0.03541666864783921,10.028451744769402,-10.028451744769402,-9.835863454767477,1.809835820967228,0.34984640163411246,0.42682673932406934,0.16008804635101084,0.0,15.3269458602314,12.611928593669242,3.3727941584044263,17.0,10.0,16.0,12.0,373.2002425547419,2329.659952318187,17.58910981040836
370,1,208896,12667.867561699997,16.490226076532068,1055.6556301416665,0.0002867836287522037,1.0,0.034869493923031666,10.028451744769402,-10.028451744769402,-9.835863454767477,1.809835820967228,0.34984640163411246,0.42682673932406934,0.16008804635101084,0.0,15.3269458602314,12.611928593669242,3.3727941584044263,17.0,10.0,16.0,12.0,373.2002425547419,2329.659952318187,17.58910981040836
371,1,209408,12701.4068882,16.486992491717317,1024.8078907349634,0.00028536039447221484,1.0,0.035043405439971184,9.9255441942023,-9.9255441942023,-9.835863454767477,1.8108275608772064,0.33164413022716943,0.41125107007577055,0.08279907185758491,0.0,15.052052350439153,14.557357766966675,3.371529129236417,17.0,10.0,16.0,12.0,374.86209507411354,2373.328039922118,26.015727928223207
372,1,209920,12731.918867500004,16.487695388622843,993.7107408780491,0.0002842329862091639,1.0,0.035182404876262494,9.9255441942023,-9.9255441942023,-9.835863454767477,1.8108275608772064,0.33164413022716943,0.41125107007577055,0.08279907185758491,0.0,15.052052350439153,14.557357766966675,3.371529129236417,17.0,10.0,16.0,12.0,374.86209507411354,2373.328039922118,26.015727928223207
373,1,210432,12761.15602190001,16.49004209641101,962.5202838902683,0.00028463831331698,1.0,0.03513230486601324,9.9255441942023,-9.9255441942023,-9.835863454767477,1.8108275608772064,0.33164413022716943,0.41125107007577055,0.08279907185758491,0.0,15.052052350439153,14.557357766966675,3.371529129236417,17.0,10.0,16.0,12.0,374.86209507411354,2373.328039922118,26.015727928223207
374,1,210944,12792.070448499988,16.490215626097925,931.4614404247565,0.00028607140897327196,1.0,0.0349563070140094,9.9255441942023,-9.9255441942023,-9.835863454767477,1.8108275608772064,0.33164413022716943,0.41125107007577055,0.08279907185758491,0.0,15.052052350439153,14.557357766966675,3.371529129236417,17.0,10.0,16.0,12.0,374.86209507411354,2373.328039922118,26.015727928223207
375,2,211968,12854.38621930001,16.48993552735673,869.3787781169088,0.00026891043799315045,1.0,0.03718710242201404,10.132967149080386,-10.132967149080386,-9.835863454767477,1.811071591862777,0.3629275623210151,0.6670332966366995,0.178433666439721,0.0,15.026338381990602,12.818696590491214,3.370791031542835,14.0,7.0,13.0,10.0,521.1459496717413,2335.4525893010245,5.957608686440501
376,2,212480,12874.658820300014,16.5037383099406,837.6284051761454,0.00026660169266328187,1.0,0.03750913919601384,10.132967149080386,-10.132967149080386,-9.835863454767477,1.811071591862777,0.3629275623210151,0.6670332966366995,0.178433666439721,0.0,15.026338381990602,12.818696590491214,3.370791031542835,14.0,7.0,13.0,10.0,521.1459496717413,2335.4525893010245,5.957608686440501
377,2,212992,12898.33296510001,16.513141704149557,806.1458103187507,0.00027133001960934146,1.0,0.03685548696158962,10.132967149080386,-10.132967149080386,-9.835863454767477,1.811071591862777,0.3629275623210151,0.6670332966366995,0.178433666439721,0.0,15.026338381990602,12.818696590491214,3.370791031542835,14.0,7.0,13.0,10.0,521.1459496717413,2335.4525893010245,5.957608686440501
378,2,213504,12921.675460500002,16.522934711729597,774.6807830035972,0.0002804480875232897,1.0,0.03565722301161883,10.132967149080386,-10.132967149080386,-9.835863454767477,1.811071591862777,0.3629275623210151,0.6670332966366995,0.178433666439721,0.0,15.026338381990602,12.818696590491214,3.370791031542835,14.0,7.0,13.0,10.0,521.1459496717413,2335.4525893010245,5.957608686440501
