rank,population_index,optimization_objective,optimization_score,official_score,finite,wing_span,wing_chord,tail_arm,nose_length,takeoff_flap_deflection_deg,extra_shipping_containers,sensor_length_m,sensor_diameter_m,sensor_weight_kg,mission3_sensor_weight_kg,batt_capacity,prop_diameter_in,prop_pitch_in,mission3_prop_diameter_in,mission3_prop_pitch_in,motor_kv,motor_max_power
101,92,-6.233579253256667,6.233579253256667,6.169535088553706,True,1.754935290217977,0.35294037922019844,0.5729406935349199,0.2534061762200954,1.4395558997385614,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
102,42,-6.234992669831637,6.234992669831637,6.169493427610684,True,1.7509124088111758,0.35302828106448547,0.6652676186816094,0.23612519020083972,14.612817431277328,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
103,138,-6.234830138890609,6.234830138890609,6.169410120569971,True,1.7696084269660672,0.34528290635503905,0.6269196012922054,0.19112176108986695,12.33846721319807,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
104,162,-6.215963271470192,6.215963271470192,6.169410120569971,True,1.819753262765607,0.2625044720503749,0.7111581598490286,0.25490929127709205,24.830262230633853,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
105,801,-6.2346045667541174,6.2346045667541174,6.169368474470517,True,1.7696084269660672,0.3437222326039094,0.8964447212975193,0.19112176108986695,8.181906624802002,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
106,811,-6.234225996789104,6.234225996789104,6.169368474470517,True,1.7738033741266213,0.27456626058071765,0.5646002910041993,0.2068499735135962,23.460955649948396,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
107,279,-6.235163675715709,6.235163675715709,6.169326833317154,True,1.7555921724755859,0.34965430067050934,0.7372598854226289,0.1271020157165685,21.58303057506131,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
108,70,-6.23478282639625,6.23478282639625,6.169285197109002,True,1.7535412391612522,0.35090751573874296,0.6672368048953113,0.13594718013053,14.409222209066407,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
109,674,-6.23412537493201,6.23412537493201,6.169285197109002,True,1.7813705891677045,0.27257465150240956,0.5175935765335591,0.22290058357762718,23.82448960474808,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
110,10,-6.234917464351564,6.234917464351564,6.169243565845182,True,1.7632555095150781,0.3480827225572584,0.5698296536761148,0.28930486493793534,22.454077997387408,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
111,250,-6.234471839675962,6.234471839675962,6.169243565845182,True,1.7764696805227547,0.3453822541142787,0.4645331047532296,0.23051111100614136,13.54495908042022,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
112,104,-6.235885654454162,6.235885654454162,6.169160318147011,True,1.7822945046591903,0.3438503457104416,0.4320176389578849,0.272027932568258,29.93922643667894,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
113,788,-6.235103710823613,6.235103710823613,6.169118701710898,True,1.7889245455018399,0.34364028595421636,0.37904666026784994,0.20104184679353101,11.195328387278881,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
114,120,-6.234596815372389,6.234596815372389,6.169118701710898,True,1.7778078758416322,0.34510959083002796,0.44420937193169513,0.24295112057087745,20.932843728616284,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
115,802,-6.234543154484339,6.234543154484339,6.169118701710898,True,1.7680355846926752,0.3470656824744281,0.5034190674074046,0.27301373734862044,16.811074472161835,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
116,152,-6.2353008407456,6.2353008407456,6.1690770902155965,True,1.794492668764153,0.3431853577726238,0.34417883308744324,0.2785969910258251,17.443730524911516,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
117,501,-6.23417842437198,6.23417842437198,6.1690770902155965,True,1.763481833698879,0.3494511787149904,0.480746536353447,0.26746841533859156,12.571931926106794,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
118,816,-6.233572802883549,6.233572802883549,6.1690770902155965,True,1.794098681983956,0.26845488159414704,0.5440664744339619,0.11599507274813071,14.762475590887867,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
119,617,-6.2341041182697605,6.2341041182697605,6.169035483660223,True,1.779063699015491,0.34483233976111033,0.42706576197280544,0.09214175872258797,12.793106386201462,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
120,476,-6.233526302252625,6.233526302252625,6.169035483660223,True,1.7964517881982007,0.26735188211009053,0.7265049194812482,0.15122413904365692,13.297611844058894,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
121,817,-6.233526302252625,6.233526302252625,6.169035483660223,True,1.7964517881982007,0.26735188211009053,0.7265049194812482,0.21489492648190192,13.297611844058894,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
122,447,-6.234952271828699,6.234952271828699,6.1689938820439,True,1.7687541991267273,0.34246915803619027,0.8740795698596505,0.23409202604622126,23.500297743942177,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
123,799,-6.234660541939091,6.234660541939091,6.1689938820439,True,1.770718667678145,0.3420070589697881,0.7092446734794033,0.09771719894404941,14.923100418691483,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
124,233,-6.2337397461846855,6.2337397461846855,6.1689938820439,True,1.764674526853773,0.27639015293177954,0.5167202847178813,0.2809695800253524,23.90938292410865,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
125,199,-6.233540019209334,6.233540019209334,6.1689938820439,True,1.790434369985398,0.2687740926534067,0.6949217199632115,0.23233275284761928,14.285285155413485,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
126,661,-6.2328393417844286,6.2328393417844286,6.1689938820439,True,1.787669345815845,0.3486694992597517,0.30695468857884406,0.12947514513929662,5.061313433986442,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
127,550,-6.231309476882286,6.231309476882286,6.1689938820439,True,1.7494994312517216,0.28254821875279645,0.3920996382821923,0.18979770137636243,2.196778145579451,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
128,653,-6.236826860784759,6.236826860784759,6.168952285365747,True,1.8239887888298196,0.32659833539277316,0.4417767333541178,0.21259990144147123,20.973179317760394,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
129,215,-6.2367409188442045,6.2367409188442045,6.168952285365747,True,1.8279444187203782,0.3267950441053548,0.39823340218889147,0.2676684245941333,29.265000631686217,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
130,420,-6.234836026611553,6.234836026611553,6.168952285365747,True,1.7597180787848232,0.3458757853571922,0.7843582230581503,0.15208928830312238,24.928201506070096,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
131,249,-6.234696084240828,6.234696084240828,6.168952285365747,True,1.773326830096312,0.34251597295167585,0.5690907400310061,0.19860030520686067,21.048760055201086,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
132,643,-6.234375198785782,6.234375198785782,6.168952285365747,True,1.7704696602090495,0.34620856809418943,0.4745330718983969,0.2508857802821745,18.165448538913004,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
133,813,-6.233973746006091,6.233973746006091,6.168952285365747,True,1.7704696602090495,0.34620856809418943,0.4745330718983969,0.1425110739968185,11.212039051113155,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
134,118,-6.233947458093094,6.233947458093094,6.168952285365747,True,1.7675716462817177,0.27480451079805246,0.6432850131409179,0.2661260693737586,30.145075054651123,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
135,639,-6.233042548399263,6.233042548399263,6.168952285365747,True,1.754066793516738,0.28003014441364615,0.44594957919246225,0.2702349910245193,14.230650312129605,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
136,786,-6.235258449527431,6.235258449527431,6.168910693624886,True,1.7887571982895207,0.3446020404540346,0.347889840336778,0.23325166084638277,30.856280917142858,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
137,28,-6.234295678109558,6.234295678109558,6.168910693624886,True,1.7736737856268026,0.3446295555051377,0.47413070050604494,0.23417786765541587,16.86177633640706,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
138,409,-6.234056374034393,6.234056374034393,6.168910693624886,True,1.8022218828204797,0.2656817561702685,0.6157703645557655,0.24768429012612764,30.668353773653507,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
139,760,-6.233036685922907,6.233036685922907,6.168910693624886,True,1.7515505037206398,0.2794919003546238,0.5577743572392453,0.1605214509042336,12.864725424385588,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
140,821,-6.233036685922907,6.233036685922907,6.168910693624886,True,1.7515505037206398,0.2794919003546238,0.5577743572392453,0.1605214509042336,12.86472542438559,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
141,681,-6.236366784585513,6.236366784585513,6.168869106820436,True,1.8230668989948928,0.3255876321397089,0.47641728230625213,0.17465078008295615,11.584954858063517,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
142,698,-6.236047449126178,6.236047449126178,6.168869106820436,True,1.792587305529758,0.3402748075951706,0.3890438479628582,0.21057454800777087,13.958667362319366,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
143,581,-6.236777626992485,6.236777626992485,6.168827524951519,True,1.828613039039248,0.32458931129425767,0.4365338323862936,0.09065495899357166,26.50204085944481,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
144,768,-6.236777626992485,6.236777626992485,6.168827524951519,True,1.828613039039248,0.32458931129425767,0.4365338323862937,0.09065495899357166,26.50204085944481,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
145,108,-6.236036128994269,6.236036128994269,6.168827524951519,True,1.777420482738855,0.3388784653636742,0.6821920243265546,0.261157728041264,35.303415274849,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
146,772,-6.235818418871775,6.235818418871775,6.168827524951519,True,1.7855236535202446,0.3391246174908811,0.48445776042905525,0.200696981277466,27.641099316809687,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
147,62,-6.235810920545061,6.235810920545061,6.168827524951519,True,1.78426055668015,0.3394745014576797,0.49098664348220245,0.18194500757744195,29.826513329578024,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
148,740,-6.2337116135684925,6.2337116135684925,6.168827524951519,True,1.7798933640839425,0.3435033107134282,0.42476159688937687,0.2220068835142856,10.66544093296438,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
149,326,-6.233212602178491,6.233212602178491,6.168827524951519,True,1.7765835272379218,0.27195746995690107,0.7064074265867076,0.24619665294656592,13.287151142384683,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
150,17,-6.236041619172087,6.236041619172087,6.1687443760167735,True,1.7967939723335362,0.33892090317236023,0.37213690274691186,0.2061371559696047,35.43718474531232,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
151,203,-6.232420758144764,6.232420758144764,6.168702808949186,True,1.7678026978918158,0.27791948718823045,0.3337874045113008,0.2994587031684866,13.054500938237988,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
152,826,-6.232420758144764,6.232420758144764,6.168702808949186,True,1.7678026978918158,0.27791948718823045,0.33378740451130084,0.2994587031684866,13.054500938237988,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
153,543,-6.236608366835062,6.236608366835062,6.16866124681362,True,1.826049447387196,0.32445324831563876,0.44764439874123013,0.21484155393334686,25.634370786391504,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
154,779,-6.23550546801289,6.23550546801289,6.16866124681362,True,1.7764808483756882,0.33798495007988766,0.7650192356933726,0.2690578336021443,11.458020395723995,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
155,691,-6.235180790397588,6.235180790397588,6.16866124681362,True,1.8073037263745295,0.3380337777496743,0.3190872400844775,0.14584134743168514,8.910159591254864,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
156,31,-6.2345820552913205,6.2345820552913205,6.16866124681362,True,1.7700587335145792,0.3406499570515419,0.7361588084590545,0.2427657058028574,25.55458227560631,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
157,429,-6.234816794921058,6.234816794921058,6.168619689609197,True,1.791540927175295,0.3422376144273536,0.342905173872704,0.25825515150835227,36.336890345509936,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
158,153,-6.23335959709193,6.23335959709193,6.168619689609197,True,1.7710254009459976,0.2731130796375224,0.8247534752394932,0.21516853483393789,18.346464937260862,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
159,494,-6.235707936804986,6.235707936804986,6.168578137335039,True,1.7806524268936834,0.3366459955471773,0.6709268292364238,0.23185496893839014,16.901071059337443,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
160,43,-6.23567727023408,6.23567727023408,6.168578137335039,True,1.7818534755779467,0.3360207913589119,0.6968882185702002,0.2723540426355147,15.136215649192552,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
161,623,-6.235539334772555,6.235539334772555,6.168578137335039,True,1.7832243589946972,0.3391112290900341,0.4805973286203036,0.1117286399649378,25.838517776058133,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
162,762,-6.234950039859193,6.234950039859193,6.168578137335039,True,1.7911877834979157,0.3398862534997283,0.3821530435803375,0.20395908419918518,16.811074472161835,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
163,510,-6.233382766631554,6.233382766631554,6.168578137335039,True,1.7641624579978419,0.27504829991465235,0.5631958503893698,0.20033559996058403,24.61470937901456,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
164,452,-6.233083589089441,6.233083589089441,6.168578137335039,True,1.7986618942751247,0.26583986337669224,0.8235929605337365,0.1833720253651235,13.585108052577981,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
165,679,-6.23637964134836,6.23637964134836,6.168536589990268,True,1.783511761875317,0.33587692089266974,0.6277672079564771,0.10719125176051422,16.08233465541808,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
166,90,-6.23616359817496,6.23616359817496,6.168536589990268,True,1.7907218964210183,0.33611250418609867,0.47532119320940097,0.25377408800027235,35.09595406953887,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
167,7,-6.235710080581991,6.235710080581991,6.168536589990268,True,1.7764808483756882,0.33798495007988766,0.6751006308668048,0.2690578336021443,35.93972068832727,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
168,780,-6.2353823086562175,6.2353823086562175,6.168536589990268,True,1.777420482738855,0.3388784653636742,0.581013694914789,0.28460785176558195,14.576784871926954,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
169,462,-6.235214942971335,6.235214942971335,6.168536589990268,True,1.8131620857581263,0.335604752117709,0.31300543474549924,0.2630206230301281,10.523588174619585,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
170,787,-6.235214942971335,6.235214942971335,6.168536589990268,True,1.8131620857581263,0.335604752117709,0.31300543474549924,0.2630206230301281,10.523588174619587,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
171,819,-6.233385832339206,6.233385832339206,6.168536589990268,True,1.774928607120441,0.27260338033289294,0.4916899822239749,0.2658543728174526,29.187495759591364,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
172,820,-6.23319153139986,6.23319153139986,6.168536589990268,True,1.7989490889130946,0.26601444568213817,0.5205026265475607,0.24196610225473347,18.039942736394295,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
173,71,-6.2361097315553415,6.2361097315553415,6.168495047574008,True,1.7961589858512044,0.33515062970199083,0.434289806333335,0.2710797343480944,32.69287809609054,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
174,275,-6.233337629641466,6.233337629641466,6.168495047574008,True,1.7735655946984838,0.34115938585978967,0.5299953455325475,0.21872771732961618,7.544378766513001,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
175,754,-6.235135036432701,6.235135036432701,6.1684535100853815,True,1.7913934320127058,0.33800407923260867,0.4078158806504941,0.17219965904083886,32.272878390898605,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
176,18,-6.235106427723786,6.235106427723786,6.1684535100853815,True,1.789141018598248,0.33879513588809795,0.40687899829276897,0.2755831733704113,21.590573907002426,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
177,444,-6.234401265040929,6.234401265040929,6.1684535100853815,True,1.7678524902805686,0.34043177458625296,0.7829622030258179,0.27445932313799853,23.366206022205187,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
178,692,-6.213912231138856,6.213912231138856,6.1684535100853815,True,1.8261025370711135,0.2595020449426816,0.4753220326982046,0.20343730606637056,10.525036410173847,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
179,20,-6.236058725570725,6.236058725570725,6.168411977523512,True,1.7905961340182017,0.335120555029337,0.4909555510283621,0.24874629201636575,35.85494935022066,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
180,276,-6.235883337133043,6.235883337133043,6.168411977523512,True,1.7791750289132624,0.3357426769260553,0.8443816901762009,0.227032053453096,26.302405412815027,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
181,110,-6.234233074608751,6.234233074608751,6.168411977523512,True,1.769939230625237,0.3407328811242368,0.6187791889592964,0.11829798074888644,27.040142273982095,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
182,424,-6.233190462840775,6.233190462840775,6.168411977523512,True,1.7573834132669481,0.2765274748924954,0.564244475503072,0.2685881714833192,25.234899788844242,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
183,464,-6.236530966141289,6.236530966141289,6.168370449887523,True,1.7884066355947406,0.3325450685178692,0.7094844398613585,0.2632383892182387,29.78022867781737,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
