rank,population_index,optimization_objective,optimization_score,official_score,finite,wing_span,wing_chord,tail_arm,nose_length,extra_shipping_containers,sensor_length_m,sensor_weight_kg,batt_capacity,prop_diameter_in,prop_pitch_in,motor_kv,motor_max_power,cruise_throttle,mission3_cruise_throttle,battery_cell_count
351,1451,-1.3338513493337052,1.3338513493337052,1.3334430505672783,True,1.816017281526418,0.2806240403152825,0.46932365635941775,0.24598723117154184,1.0,0.39676054058293064,4.23423210358999,2.9276838328240924,23.293823354545278,14.965484423790864,297.9919102748364,1294.95256682401,0.9658894105814397,0.8882950567057573,6
352,885,-1.3759621621903335,1.3759621621903335,1.333148811353194,True,1.6567686107546242,0.33866990903809935,0.8418459002467766,0.19316446228571088,0.0,0.7752280409127474,11.488173136160453,2.5872578736551297,15.12232886977283,8.946038237956596,498.5581999343833,2182.786969433606,0.6844782406133811,0.5565117549876304,8
353,2850,-1.3319999999999999,1.3319999999999999,1.3319999999999999,True,1.7540451918132605,0.3784120072051883,0.8914865467697384,0.1997229307517409,0.0,0.588893679491803,13.209374230819503,3.033877527806908,15.146479550749063,8.182972979443104,362.31528390198946,1090.8243171870708,0.5542435711249709,0.7170518902130425,8
354,1340,-1.331142857142857,1.331142857142857,1.331142857142857,True,1.3678440663035958,0.36874157266912566,0.629322656057775,0.2937458658006895,0.0,0.4964768385888862,13.195618894899226,1.3652283789075828,24.850858841091394,13.384097888406162,247.52883398905396,2775.890660630361,0.5051166182383895,0.7407372837860912,6
355,1951,-1.331142857142857,1.331142857142857,1.331142857142857,True,1.676410093585068,0.2610420916129743,0.6454395674973291,0.1889186047973345,0.0,0.2567715867327562,13.193864331156922,2.396714499130663,17.668657746267495,8.710813778524361,267.86751230573964,1326.4669579561773,0.8271054050332913,0.9118458772766895,8
356,560,-1.3266956254698687,1.3266956254698687,1.3266956254698687,True,1.377178020779397,0.31743805282497467,0.753526975245095,0.233206722149932,0.0,0.38126017341736756,8.6029196081478,1.5444418220574074,14.745056410019167,10.425218908595053,312.8967630432941,1099.7873975591224,0.8181722892377704,0.53577584792229,8
357,2112,-1.3239999999999998,1.3239999999999998,1.3239999999999998,True,1.0391978909549735,0.30784564699798694,0.4074638876120952,0.20013359074633408,0.0,0.16627219063757653,13.081888209797423,2.8800986716523767,20.089749852941633,9.879908390842761,325.4368659903116,2757.000525553491,0.6312250420451164,0.9481297439262377,6
358,2689,-1.3222857142857143,1.3222857142857143,1.3222857142857143,True,1.4138844859627597,0.39747631758581664,0.8306219322663753,0.25782780206036005,0.0,0.3503550350714485,13.054687648498215,2.0698580758292584,12.513418063943336,8.342378937609176,279.90914784814765,1123.3180453818695,0.7634179478209886,0.6634944894966515,8
359,2412,-1.320857142857143,1.320857142857143,1.320857142857143,True,1.3093948604855548,0.33109065285600314,0.6076431188130873,0.18819650078261704,0.0,0.1565647441248152,13.02963662799647,3.3727230427750525,24.053832025848806,11.221631287791713,287.5167353372657,2767.224268191429,0.8631012438255983,0.7645064871758223,6
360,1526,-1.3185714285714285,1.3185714285714285,1.3185714285714285,True,1.3034625789333218,0.3467599718310627,0.7823436182967436,0.2385527669803765,0.0,0.19001437772959462,12.993630995958949,1.8194923121482134,16.01251509661282,9.387955084823563,205.7937692850828,1155.762638963677,0.5227471846155822,0.965664231422314,8
361,1569,-1.3174285714285714,1.3174285714285714,1.3174285714285714,True,1.5037417731319553,0.24621749909291463,0.6797842806669643,0.1599675969451851,0.0,0.357578303210527,12.977648997954635,1.1461090533994138,22.789416086347476,17.021867232060615,260.65590567424516,2418.102329596877,0.6530105238780379,0.5004923925056145,6
362,2967,-1.3208542436066315,1.3208542436066315,1.3164770463891848,True,1.7723065860313205,0.26113710111917676,0.8579060896037705,0.24569071592763064,1.0,0.449497223551766,3.6295903750850957,3.275563938197281,22.03464940496916,14.241456709781778,459.1015146373523,2186.1158668059675,0.6904654879189037,0.5138159289501254,6
363,607,-1.314,1.314,1.314,True,1.4895261025526128,0.3180687329616466,0.6764094745875628,0.2077186725542067,0.0,0.6850166564228772,12.92329149551222,1.018311964024718,10.396515440208736,7.4817581157726325,375.11867406229135,2569.30755855557,0.9483195199426643,0.9270194973358232,6
364,3097,-1.3125714285714287,1.3125714285714287,1.3125714285714287,True,1.0006027064278722,0.33289972580969335,0.5634020095691086,0.1912419750727713,0.0,0.35239614859744905,12.899813396790435,2.0139372861012816,22.767172963358462,13.817341267468246,278.37627585977316,1260.3814713656902,0.6447760364972055,0.742498071398586,8
365,2404,-1.3122857142857143,1.3122857142857143,1.3122857142857143,True,0.9811341336269669,0.36874113004782116,0.6552013027498687,0.26406118375755877,0.0,0.41994839824323893,12.894634727083107,1.7433914954971945,24.764826274628444,15.36185410228753,329.325906083671,1053.1631181325974,0.7760965040496943,0.5834711267555088,8
366,3098,-1.3122857142857143,1.3122857142857143,1.3122857142857143,True,1.3069033728730168,0.36874113004782116,0.7025338824838401,0.23481495304033156,0.0,0.15516455740877672,12.894634727083107,3.0350052844733,23.01423303131965,14.40757415666844,329.325906083671,1655.1779407748295,0.9960082924814084,0.5546399693987283,8
367,2561,-1.3022857142857143,1.3022857142857143,1.3022857142857143,True,0.9380442392135679,0.31917881900767575,0.8816676497907031,0.24332050496097135,0.0,0.32733804251030085,12.736964453042566,2.5382866054694846,15.724079123810192,8.144420220981843,466.4962597711134,2436.1453271708583,0.8096238264203452,0.9329031800893582,6
368,2220,-1.3017142857142856,1.3017142857142856,1.3017142857142856,True,1.2846777847784423,0.3084916827340839,0.7070971134649502,0.13437332155203563,0.0,0.3611460195544481,12.728808601572704,3.578953946197121,15.224690530449152,9.561640022187294,416.16243896146835,1893.4091878571026,0.6697449626600595,0.827699146233499,6
369,2814,-1.2951002805797254,1.2951002805797254,1.2951002805797254,True,1.6545377194304747,0.34669031027676134,0.5803265859176602,0.23709192721292774,1.0,0.37426708763518,5.445017895342681,2.9889946408849926,21.154554420193964,8.762724001646491,257.6629003801434,1831.4399138205522,0.9493626285317187,0.6599292608993483,8
370,1530,-1.294,1.294,1.294,True,1.8203238180590526,0.39067101869732146,0.8592831870540978,0.17965708803385494,0.0,0.27038066773752134,12.606944034904682,1.0998527340585615,14.681059426107614,8.892854699522227,302.3288229762894,1818.1950994788763,0.8229624973610044,0.9566019279882312,6
371,798,-1.2931428571428571,1.2931428571428571,1.2931428571428571,True,1.6803353303953166,0.29533059508411397,0.7093029986495546,0.28521543314499576,0.0,0.2457090737010066,12.591962264554413,2.781509041333355,16.7734554785743,9.10642716459325,347.87375167314804,1783.5567809421723,0.7699737335118231,0.8851798147948082,6
372,3099,-1.2931428571428571,1.2931428571428571,1.2931428571428571,True,1.386316519778333,0.29533059508411397,0.7172757341755347,0.23314535726979038,0.0,0.16422567544579014,12.591962264554413,2.5054312986768212,13.662132388536754,9.10642716459325,478.0024782754481,2339.657883473731,0.6178480927168987,0.6916677420611942,6
373,429,-1.2920025397721617,1.2920025397721617,1.2920025397721617,True,1.726462543117473,0.37827533588350704,0.5979484669046092,0.08789478711151509,0.0,0.6040078713722528,7.579926441048581,4.191280282102525,20.23393331508768,8.961762019279185,492.540394494761,1243.5276881925033,0.8360708879352983,0.5710529469955354,6
374,2667,-1.2905714285714285,1.2905714285714285,1.2905714285714285,True,1.3674378625482688,0.3477291738791615,0.6253733778627281,0.2657300788824376,0.0,0.2222931539842481,12.55263504471964,2.9942101815783024,21.196182284567083,11.656682909034004,465.2860434224576,2659.977433210414,0.8765463286594024,0.6940338164435013,8
375,1605,-1.2888571428571427,1.2888571428571427,1.2888571428571427,True,1.0950381549533457,0.3657143672555685,0.7385714057832957,0.19541772447526454,0.0,0.6021894044034183,12.522941397724164,2.42511440301314,14.795712730847299,6.2480765786990276,284.08516915515065,1051.9802756607533,0.5914922752417624,0.9981634723953903,8
376,2144,-1.2879999999999998,1.2879999999999998,1.2879999999999998,True,1.1652820016483478,0.3121491398962286,0.5827468853714645,0.24966768898111852,0.0,0.29899797532405215,12.509824974046104,4.265811450827599,19.225192880702245,10.191053051301436,456.9552494075991,1448.4658226099004,0.9195151759737915,0.5874871925243813,6
377,899,-1.290500511574372,1.290500511574372,1.287875410302746,True,1.5081861373420662,0.35732903027227997,0.5830686302236875,0.24182227665399994,1.0,0.3197780417176932,3.670960545438751,3.035157826356814,15.91483469019107,10.829089292346595,427.64036212730394,2803.4057395099544,0.572988357860595,0.5634406353002932,8
378,430,-1.2876483422417313,1.2876483422417313,1.2876483422417313,True,1.531166342351471,0.31921657896315575,0.5769309593528162,0.14236914393853223,1.0,0.31676585342956465,3.875707653684371,2.7986469975732247,23.856796008165396,12.223742186882777,385.2743089281528,1075.768091630473,0.8675607422225156,0.6063932088624775,6
379,1677,-1.2862857142857143,1.2862857142857143,1.2862857142857143,True,1.0312677138939232,0.3215798912376927,0.5822459110883396,0.08985401901433286,0.0,0.21843281677567478,12.483306395015704,3.6498608932884924,23.320908724367964,11.017688324292578,275.0046810870964,1532.3032931461498,0.6363295917954536,0.8491990179092342,6
380,420,-1.2842857142857143,1.2842857142857143,1.2842857142857143,True,1.1681253560980205,0.3457109201045959,0.5557535846275645,0.19876676307552937,0.0,0.16717617304372473,12.452556604640364,3.6205765518150486,20.30863518166354,8.774773005437451,236.00354897379992,2764.7461992850613,0.9625885938419645,0.5817931413215748,6
381,2505,-1.2842857142857143,1.2842857142857143,1.2842857142857143,True,1.6531074214674533,0.22709314197826996,0.517752243255782,0.2734942179583677,0.0,0.23135223775213426,12.450336022993602,2.0555123974901726,21.16674191803406,9.258276544637212,230.41198507839636,2043.097915144892,0.6077278990378107,0.9168953554980788,8
382,3100,-1.2842857142857143,1.2842857142857143,1.2842857142857143,True,1.1681253560980205,0.3457109201045959,0.7761051955401728,0.14585667885923928,0.0,0.3519360040607049,12.452556604640364,3.6205765518150486,20.30863518166354,8.774773005437451,271.21271640038646,2997.886738591434,0.6094021981633593,0.5817931413215748,6
383,159,-1.2822857142857143,1.2822857142857143,1.2822857142857143,True,1.462649430791464,0.13722113109596268,0.6469461751059011,0.2749749383631812,0.0,0.23625014055669308,12.421118739278777,1.000236971769482,10.977833061479032,5.4203900048004,354.7440142298212,1715.3004790591112,0.8317673563588586,0.8203201236462279,6
384,2004,-1.2817142857142856,1.2817142857142856,1.2817142857142856,True,1.2531989256975904,0.25244756731319634,0.6706587982988311,0.14263502959977198,0.0,0.3137243544884026,12.408155950509247,2.0335292459416516,23.06444926426247,12.45423107037445,478.93532637133967,2623.532096316439,0.9588576192715701,0.9622083299569367,6
385,3101,-1.2817142857142856,1.2817142857142856,1.2817142857142856,True,1.2531989256975904,0.304642667226529,0.6706587982988311,0.11514336696938995,0.0,0.3137243544884026,12.408155950509247,2.9096615731558377,23.06444926426247,13.926458524378527,478.93532637133967,1561.4443000886445,0.7602454935610166,0.9243640017401407,8
386,2509,-1.2808571428571427,1.2808571428571427,1.2808571428571427,True,1.5085084399189534,0.23889024289765476,0.6192948737724642,0.2995718984832733,0.0,0.2304072918082759,12.396677174647582,2.96672276059731,21.472386608857786,12.725867877425845,349.3738247253869,1940.2902915356508,0.6363047046649919,0.6230048547201218,6
387,1795,-1.2805714285714287,1.2805714285714287,1.2805714285714287,True,1.0229432326599495,0.3784011319460622,0.7563380272625244,0.24503982532256205,0.0,0.27797198583981125,12.393520505504636,4.062197606330118,22.02978008775215,15.355923843409283,434.1190304416846,1168.007652265891,0.8427577487659564,0.5208653311826896,6
388,1423,-1.2757142857142856,1.2757142857142856,1.2757142857142856,True,1.1055203217046707,0.30477456196582436,0.7614001655951144,0.14311488892310253,0.0,0.48074127037813524,12.315127034762597,2.674883452288437,21.54228821447416,10.45376907290939,386.4775919355452,1225.4768404742777,0.9938298012129962,0.7377900830470026,8
389,2238,-1.2757142857142856,1.2757142857142856,1.2757142857142856,True,1.3063993830732996,0.3927746147079698,0.3349554902912661,0.16516093130547865,0.0,0.19681597153595348,12.312997996481585,2.623701700475067,21.234800084810754,16.57537188531542,332.45574810135963,1056.10404467433,0.8888513673148433,0.5946568890389767,8
390,2542,-1.274,1.274,1.274,True,1.7850530542172491,0.2664286623971295,0.600736350179151,0.0982752685379667,0.0,0.2483876550591511,12.287103748531884,2.0045689324379605,23.37637206124251,13.15113687239593,294.43805108988045,1830.5601044158782,0.98854370345348,0.5228980787972477,8
391,692,-1.272857142857143,1.272857142857143,1.272857142857143,True,1.3577951228614897,0.3920997289568186,0.802020164206624,0.12117223199456931,0.0,0.6236305813785643,12.270451263234545,3.8080193125642836,16.926690326072276,13.089048053388836,249.90369817242026,1134.0970806777477,0.6344098779372871,0.796892715152353,6
392,235,-1.2694285714285716,1.2694285714285716,1.2694285714285716,True,1.8010380327162894,0.27985483031719927,0.8501771288294997,0.23148031670600172,0.0,0.5285883046925068,12.215338941919558,1.9918169037395521,23.74595387983193,13.41108109243785,295.626213029027,1492.1820992704907,0.9540789650751279,0.5866507261739158,8
393,2097,-1.2625714285714287,1.2625714285714287,1.2625714285714287,True,1.5308218869239696,0.3030552298806636,0.49917699582970976,0.12937896375800395,0.0,0.43268671934460423,12.108521134629587,1.5266718324273825,22.607414927128264,15.210033604003094,217.0001390046092,2626.985450613495,0.719340311486792,0.7099830522201955,6
394,1730,-1.2611428571428571,1.2611428571428571,1.2611428571428571,True,1.3960810067315204,0.36786259616888745,0.7897457309187677,0.09343677805333474,0.0,0.7271677387714435,12.085766517679641,3.189770481612234,18.275151851362654,9.564606062304936,295.46520980075,1253.9489192559606,0.9179388116782456,0.8800769196108542,6
395,408,-1.285287782209779,1.285287782209779,1.2587382067745247,True,1.550233445432257,0.3560799325592717,0.6074589430212921,0.21876089536953294,2.0,0.41591340606249866,3.573687338507061,3.254235246363807,22.772927281138728,14.273288459711793,261.5562721159833,1707.2161695313696,0.8098609230440174,0.8000155380549465,8
396,2250,-1.2587360552518163,1.2587360552518163,1.2587360552518163,True,1.7867940826567112,0.1992529661811957,0.6930080509786738,0.10760138598313311,0.0,0.16211290953084823,12.376595293326254,3.137938874677674,19.945443540406345,13.925323099721567,292.5470340642072,1242.1653922647238,0.8783354253517885,0.5834207004262877,6
397,2776,-1.258,1.258,1.258,True,1.7282544136578575,0.3524310923399203,0.7831695480761032,0.24192056899854134,0.0,0.7732467938318005,12.034682791362648,1.0556279427693243,11.281873703047053,7.790242306494761,275.0527529076349,1335.3116530925035,0.8911399965736324,0.7715307882029756,6
398,1390,-1.256857142857143,1.256857142857143,1.256857142857143,True,1.2406699325857211,0.26617383252829313,0.5964013354852795,0.11154771344867988,0.0,0.41724745937421237,12.01641258170064,1.6255398453213274,24.34433686599968,10.605479235343113,284.915024272304,2286.3279196248272,0.936564099933356,0.9107264202886098,6
399,1933,-1.2562857142857142,1.2562857142857142,1.2562857142857142,True,0.9198463607102633,0.3920081456378103,0.5267419064417482,0.09509478792548179,0.0,0.35876490331962707,12.006498933152887,4.055219484958798,14.212203063070774,10.73256536085777,364.7772033698857,1695.74742205441,0.6375813740305603,0.7325568324886262,6
400,2235,-1.2542857142857142,1.2542857142857142,1.2542857142857142,True,1.2202610832404346,0.3010981692373753,0.4815310327336192,0.2846853105910122,0.0,0.5535383986305445,11.977025493569403,1.5734313540160656,22.729611699469388,11.245604486939122,204.65023936703798,1314.3166787922382,0.5288237449713051,0.5188289256766438,6
