generation,island,estimated_completed_candidates,elapsed_seconds,estimated_candidates_per_second,eta_seconds,convergence,best_objective,best_score,wing_span,wing_chord,tail_arm,nose_length,extra_shipping_containers,sensor_length_m,sensor_weight_kg,mission3_sensor_weight_kg,batt_capacity,prop_diameter_in,prop_pitch_in,motor_kv,motor_max_power,cruise_throttle,mission3_cruise_throttle,battery_cell_count
65,0,33792,300.8822737080045,112.30970699455007,209.7058271298213,0.0,nan,nan,1.3752427965169094,0.3771083465775342,0.5545602262113906,0.1550047515545243,0.0,0.548826997323122,12.705073577338752,10.12296545003354,2.8302310029852187,16.964673619075285,9.60042319837915,309.3286013396838,1845.4124906547515,0.9331324478260452,0.9986504824736226,8.0
66,0,34304,303.75329979200615,112.9337525666043,204.01341030806384,0.0,nan,nan,1.3752427965169094,0.3771083465775342,0.5545602262113906,0.1550047515545243,0.0,0.548826997323122,12.705073577338752,10.12296545003354,2.8302310029852187,16.964673619075285,9.60042319837915,309.3286013396838,1845.4124906547515,0.9331324478260452,0.9986504824736226,8.0
67,0,34816,306.55968962499173,113.57005235290298,198.36215211028878,0.0,nan,nan,1.5830727946493774,0.29987193508168014,0.5997694614385323,0.2954798655724987,0.0,0.5707949706205433,13.570113646168823,10.962465578349628,2.6361244479387835,18.572788743042096,11.56438545569816,355.0539373606751,2782.512295080718,0.9320377869213772,0.6893753259712296,8.0
68,1,35328,326.33382216701284,108.25724335101144,203.36745439393553,0.0,nan,nan,1.7195264043564848,0.3563214035189187,0.5376636719474017,0.13726611642166972,0.0,0.5857660967266186,15.117436099561976,9.600523678858146,2.466020979817176,15.82249968851565,10.87106508403436,308.50004635836234,2846.2142268831813,0.8434954138550856,0.7333123710888576,8.0
69,1,35840,329.0966006250237,108.90419388086141,197.45796037501424,0.0,nan,nan,1.7187723467399156,0.34576260392766767,0.5672518163771101,0.11161107834810682,0.0,0.5372625318460564,15.456576336934791,9.964411655149592,1.876747596240646,21.931980174872216,14.773190609444761,295.4857188605747,2962.8051520414456,0.9013144571540852,0.7917272512340668,6.0
70,1,36352,334.0827679579961,108.8113590000263,192.92103501799775,0.0,nan,nan,1.7187723467399156,0.34576260392766767,0.5672518163771101,0.11161107834810682,0.0,0.5372625318460564,15.456576336934791,9.964411655149592,1.876747596240646,21.931980174872216,14.773190609444761,295.4857188605747,2962.8051520414456,0.9013144571540852,0.7917272512340668,6.0
71,1,36864,338.1259286670247,109.02446950852578,187.84773814834708,0.0,nan,nan,1.7187723467399156,0.34576260392766767,0.5672518163771101,0.11161107834810682,0.0,0.5372625318460564,15.456576336934791,9.964411655149592,1.876747596240646,21.931980174872216,14.773190609444761,295.4857188605747,2962.8051520414456,0.9013144571540852,0.7917272512340668,6.0
72,1,37376,342.51588850002736,109.12194515612089,182.98794043152145,0.0,nan,nan,1.7187723467399156,0.34576260392766767,0.5672518163771101,0.11161107834810682,0.0,0.5372625318460564,15.456576336934791,9.964411655149592,1.876747596240646,21.931980174872216,14.773190609444761,295.4857188605747,2962.8051520414456,0.9013144571540852,0.7917272512340668,6.0
73,1,37888,346.15339083300205,109.45436619535718,177.75444394127132,0.0,nan,nan,1.7187723467399156,0.34576260392766767,0.5672518163771101,0.11161107834810682,0.0,0.5372625318460564,15.456576336934791,9.964411655149592,1.876747596240646,21.931980174872216,14.773190609444761,295.4857188605747,2962.8051520414456,0.9013144571540852,0.7917272512340668,6.0
74,1,38400,350.1986896250164,109.65203793628615,172.76468688167478,0.0,nan,nan,1.6743838194584404,0.37027876251095637,0.8578290567921869,0.27330767422680485,0.0,0.4143497540166195,14.465347810420095,11.05294991889458,1.9985677342289048,19.075432294178405,13.891740873970978,228.66423072326478,2903.1626391806035,0.9660741372607421,0.8318980779318824,8.0
